time/total_timesteps,train/n_updates,train/entropy_loss,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/policy_loss
500,107699,-1.0373088191629066e-14,0.006095224060118198,1347,9.433962264150944,0.9997010231018066,0,100,9.433962264150944,0.001,-0.0
1000,107799,-1.887302403247304e-07,0.044744573533535004,1354,9.39,0.9986112713813782,0,200,9.39,0.001,-0.0
500,107899,-6.85844625536447e-08,0.008790189400315285,1298,9.264150943396226,0.9990730285644531,0,100,9.264150943396226,0.001,-0.0
1000,107999,-8.252136041164704e-08,0.09613325446844101,1328,9.37,0.9959657788276672,0,200,9.37,0.001,-0.0
500,108099,-5.985195450364245e-09,0.04558480158448219,1374,9.185185185185185,0.9987612962722778,0,100,9.185185185185185,0.001,-0.0
1000,108199,-1.5875304626433717e-08,0.0018254354363307357,1348,9.32,0.9997367262840271,0,200,9.32,0.001,-0.0
500,108299,-2.0863680560978537e-07,0.016466479748487473,1343,9.30188679245283,0.9993395209312439,0,100,9.30188679245283,0.001,-0.0
1000,108399,-5.254528332443442e-07,0.01753646694123745,1333,9.35,0.9974971413612366,0,200,9.35,0.001,-0.0
500,108499,-3.2510786951434056e-08,0.0046793632209300995,1321,9.320754716981131,0.9997791647911072,0,100,9.320754716981131,0.001,-0.0
1000,108599,-4.970349132271679e-10,0.001942196860909462,1329,9.4,0.9989867210388184,0,200,9.4,0.001,-0.0
500,108699,-1.0295704447414039e-13,0.019889280200004578,1317,9.25925925925926,0.9986057281494141,0,100,9.25925925925926,0.001,-0.0
1000,108799,-1.7036592137031903e-09,0.034198518842458725,1319,9.29,0.999118983745575,0,200,9.29,0.001,-0.0
500,108899,-5.465874437504681e-07,0.14477965235710144,1296,9.185185185185185,0.9997643828392029,0,100,9.185185185185185,0.001,-0.0
1000,108999,-5.209973323871964e-07,0.11737845838069916,1299,9.3,0.9926623702049255,0,200,9.3,0.001,-0.0
500,109099,-1.0748944845317965e-07,0.11298978328704834,1331,9.51923076923077,0.9931485056877136,0,100,9.51923076923077,0.001,-0.0
1000,109199,-1.9418943449783788e-12,0.004062437918037176,1328,9.43,0.9997840523719788,0,200,9.43,0.001,-0.0
500,109299,-3.9713370370009216e-08,0.015055139549076557,1309,9.442307692307692,0.9984156489372253,0,100,9.442307692307692,0.001,-0.0
1000,109399,-1.2168500651554837e-09,0.004333927296102047,1332,9.3,0.9978577494621277,0,200,9.3,0.001,-0.0
500,109499,-3.079533428262948e-08,0.1811671257019043,1325,9.30188679245283,0.9889845252037048,0,100,9.30188679245283,0.001,-0.0
1000,109599,-3.811689808230767e-08,0.11562822014093399,1340,9.46,0.9914160370826721,0,200,9.46,0.001,-0.0
500,109699,-1.8765605958037668e-08,0.014705109409987926,1349,9.320754716981131,0.9986569285392761,0,100,9.320754716981131,0.001,-0.0
1000,109799,-1.1773057195796355e-08,0.039585698395967484,1343,9.31,0.995471179485321,0,200,9.31,0.001,-0.0
500,109899,-6.860911838657557e-09,0.0306823942810297,1358,9.358490566037736,0.9983805418014526,0,100,9.358490566037736,0.001,-0.0
1000,109999,-9.867494191531656e-13,0.0008230482344515622,1369,9.45,0.9996135234832764,0,200,9.45,0.001,-0.0
500,110099,-2.1451404541572572e-10,0.006305166520178318,1353,9.557692307692308,0.9997854828834534,0,100,9.557692307692308,0.001,-0.0
1000,110199,-1.513217284809798e-08,0.003400370478630066,1361,9.36,0.9989767670631409,0,200,9.36,0.001,-0.0
500,110299,-2.257572475627967e-07,0.30973172187805176,1344,9.148148148148149,0.9858501553535461,0,100,9.148148148148149,0.001,-0.0
1000,110399,-1.1346221526764566e-06,0.5106630921363831,1345,9.22,0.9826952219009399,0,200,9.22,0.001,3.174511675752001e-08
500,110499,-2.9781982002069496e-13,0.0002516195527277887,1350,9.24074074074074,0.9999016523361206,0,100,9.24074074074074,0.001,-0.0
1000,110599,-3.058102038266952e-08,0.05532968044281006,1347,9.24,0.9966780543327332,0,200,9.24,0.001,-0.0
500,110699,-3.9215159119976306e-08,0.0025162138044834137,1353,9.25925925925926,0.9998904466629028,0,100,9.25925925925926,0.001,-0.0
1000,110799,-1.1534238191293622e-12,0.0006154384464025497,1347,9.33,0.9998928308486938,0,200,9.33,0.001,-0.0
500,110899,-3.969861595010116e-08,0.02307041361927986,1315,9.461538461538462,0.9987748861312866,0,100,9.461538461538462,0.001,-0.0
1000,110999,-1.0383651982692754e-07,0.0008800021605566144,1335,9.35,0.9998868107795715,0,200,9.35,0.001,-0.0
500,111099,-4.149196684011258e-07,0.7574885487556458,1279,9.339622641509434,0.985672652721405,0,100,9.339622641509434,0.001,-0.0
1000,111199,-3.4780319424498884e-07,0.002857452491298318,1275,9.27,0.9997710585594177,0,200,9.27,0.001,-0.0
500,111299,-1.3007076969315245e-12,0.005148045718669891,1265,9.24074074074074,0.9996834993362427,0,100,9.24074074074074,0.001,-0.0
1000,111399,-1.2032150209506653e-07,0.008421131409704685,1260,9.34,0.9990948438644409,0,200,9.34,0.001,-0.0
500,111499,-4.323387514659771e-08,0.08274276554584503,1269,9.48076923076923,0.9969190955162048,0,100,9.48076923076923,0.001,-0.0
1000,111599,-1.898710979730822e-05,0.06652964651584625,1263,9.35,0.995789110660553,0,200,9.35,0.001,1.912437284090629e-07
500,111699,-9.26601302353447e-08,0.06951023638248444,1273,9.185185185185185,0.9987374544143677,0,100,9.185185185185185,0.001,-0.0
1000,111799,-7.2228117584116625e-12,0.002225384581834078,1265,9.29,0.9996046423912048,0,200,9.29,0.001,-0.0
500,111899,-4.664348978167254e-07,0.13005176186561584,1193,9.30188679245283,0.9957563877105713,0,100,9.30188679245283,0.001,-0.0
1000,111999,-1.9869801637373286e-10,0.021636491641402245,1236,9.34,0.9993485808372498,0,200,9.34,0.001,-0.0
500,112099,-6.500030982209415e-12,0.003674651961773634,1261,9.39622641509434,0.9998762011528015,0,100,9.39622641509434,0.001,-0.0
1000,112199,-0.01369369775056839,0.8689079284667969,1259,10.910112359550562,0.990856945514679,0,200,10.910112359550562,0.001,0.0023561755660921335
500,112299,-0.3462556302547455,5.75857400894165,1259,33.5,-1.4402427673339844,0,100,33.5,0.001,0.4037695527076721
1000,112399,-0.19423428177833557,0.3511400818824768,1251,189.0,0.007791101932525635,0,200,189.0,0.001,-0.00011938247189391404
500,112499,-0.1192101389169693,0.25260716676712036,1279,500.0,-4.490133285522461,0,100,500.0,0.001,0.013256351463496685
1000,112599,-0.4191691279411316,0.9095705151557922,1272,291.3333333333333,0.3039586544036865,0,200,291.3333333333333,0.001,-0.3344455361366272
500,112699,-0.07342428714036942,3.1034882068634033,1287,161.33333333333334,-37.15481185913086,0,100,161.33333333333334,0.001,-0.051371555775403976
1000,112799,-0.4564089775085449,3.656679630279541,1293,176.2,-0.9563323259353638,0,200,176.2,0.001,-0.3258485198020935
500,112899,-0.16203266382217407,0.14393869042396545,1288,225.5,0.32209163904190063,0,100,225.5,0.001,0.01819860376417637
1000,112999,-0.21990199387073517,0.06271565705537796,1308,228.5,0.8495075702667236,0,200,228.5,0.001,0.009960968978703022
500,113099,-0.24206848442554474,0.13219143450260162,1280,234.0,-17.225963592529297,0,100,234.0,0.001,0.11574731022119522
1000,113199,-0.27096933126449585,0.0035967938601970673,1262,222.25,0.8208383321762085,0,200,222.25,0.001,-0.010477280244231224
500,113299,-0.24059545993804932,0.020241428166627884,1327,226.5,-13.969036102294922,0,100,226.5,0.001,-0.07094429433345795
1000,113399,-0.31483322381973267,0.0049442630261182785,1326,230.25,-6.144398212432861,0,200,230.25,0.001,-0.05086835101246834
500,113499,-0.3879232704639435,0.001950500882230699,1325,232.5,-46.63047409057617,0,100,232.5,0.001,-0.014454196207225323
1000,113599,-0.12556278705596924,0.002016808371990919,1330,241.75,-0.08846390247344971,0,200,241.75,0.001,-0.0018533747643232346
500,113699,-0.0671834796667099,0.0010834767017513514,1295,217.0,-4.122543811798096,0,100,217.0,0.001,0.03932977095246315
1000,113799,-0.3372066915035248,0.00010288803605362773,1329,208.5,0.82839435338974,0,200,208.5,0.001,0.00231356592848897
500,113899,-0.4093797206878662,0.001201967941597104,1307,213.5,-2.3502345085144043,0,100,213.5,0.001,0.006503486540168524
1000,113999,-0.432722806930542,8.752795110922307e-05,1306,206.75,0.7602377533912659,0,200,206.75,0.001,0.0025832056999206543
500,114099,-0.2709572911262512,0.00015711465675849468,1329,213.0,0.48793935775756836,0,100,213.0,0.001,0.0011801363434642553
1000,114199,-0.24079766869544983,0.00017136996029876173,1312,211.5,-0.8628276586532593,0,200,211.5,0.001,-0.0013221263652667403
500,114299,-0.21348485350608826,0.005110046826303005,1325,204.0,-45.49471664428711,0,100,204.0,0.001,-0.048555005341768265
1000,114399,-0.5010628700256348,8.824969700071961e-05,1317,206.75,0.4704688787460327,0,200,206.75,0.001,0.003062550676986575
500,114499,-0.2351285219192505,0.0001190458788187243,1339,228.0,-1.6054630279541016,0,100,228.0,0.001,-0.0032537952065467834
1000,114599,-0.2757963538169861,4.486866600927897e-05,1335,217.25,-372.3983459472656,0,200,217.25,0.001,-0.0002930200134869665
500,114699,-0.2541489005088806,0.00043544959044083953,1275,237.5,-24.006879806518555,0,100,237.5,0.001,-0.0014648584183305502
1000,114799,-0.3094269335269928,0.00010376863792771474,1300,222.5,-36.190757751464844,0,200,222.5,0.001,-0.005314054433256388
500,114899,-0.09241890162229538,0.00023797321773599833,1314,220.5,-107.88607788085938,0,100,220.5,0.001,-5.210869130678475e-05
1000,114999,-0.2949155867099762,0.0002451991313137114,1320,313.6666666666667,-10.749824523925781,0,200,313.6666666666667,0.001,0.002467911224812269
