time/total_timesteps,train/n_updates,train/loss,time/fps,rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/learning_rate
314,224603,3.595691204071045,2510,-118.182737,0.6875778894472361,4,0,78.5,0.001
695,224698,0.7315770983695984,2072,-72.883563375,0.3084924623115578,8,0,86.875,0.001
377,224844,3.242237091064453,2194,-69.21009649999999,0.6248944723618091,4,0,94.25,0.001
954,224988,1.3448606729507446,1949,-27.062480624999996,0.05079396984924622,8,0,119.25,0.001
349,225062,2.440488338470459,2336,-86.62169225000001,0.6527537688442211,4,0,87.25,0.001
779,225169,1.2194466590881348,2149,-52.26016025,0.2249145728643216,8,0,97.375,0.001
353,225288,0.5772455930709839,2872,-82.92269999999999,0.6487738693467336,4,0,88.25,0.001
736,225383,4.86791467666626,2237,-69.24807824999999,0.2676984924623116,8,0,92.0,0.001
389,225522,1.0112686157226562,2348,-49.906640249999995,0.6129547738693467,4,0,97.25,0.001
390,225747,1.326729416847229,2301,-92.870528,0.6119597989949749,4,0,97.5,0.001
918,225879,2.3348538875579834,2010,-42.00967200000001,0.08661306532663304,8,0,114.75,0.001
402,225975,2.867401599884033,2415,-156.24723425000002,0.6000201005025125,4,0,100.5,0.001
357,226189,1.106335163116455,2512,-74.659215,0.6447939698492462,4,0,89.25,0.001
798,226299,2.573486566543579,2127,-39.9252565,0.20601005025125618,8,0,99.75,0.001
330,226407,1.6622912883758545,2313,-102.63589525,0.6716582914572864,4,0,82.5,0.001
277,226619,0.831924557685852,2665,-75.70442575,0.724391959798995,4,0,69.25,0.001
702,226725,0.5470419526100159,2058,-40.36020225,0.30152763819095485,8,0,87.75,0.001
357,226864,0.919161319732666,2318,-109.87260900000001,0.6447939698492462,4,0,89.25,0.001
772,226967,9.900680541992188,1985,-52.083645875,0.23187939698492466,8,0,96.5,0.001
327,227081,8.991988182067871,2371,-40.5791075,0.6746432160804021,4,0,81.75,0.001
814,227203,2.7583348751068115,1983,-33.165744,0.1900904522613066,8,0,101.75,0.001
376,227318,1.5700838565826416,2037,-105.81770125,0.6258894472361809,4,0,94.0,0.001
782,227420,0.9813770651817322,1928,-62.079254,0.2219296482412061,8,0,97.75,0.001
342,227535,3.332747220993042,2351,-106.16991699999998,0.6597185929648239,4,0,85.5,0.001
718,227629,2.8708174228668213,1924,-64.538731,0.28560804020100505,8,0,89.75,0.001
352,227762,2.4084935188293457,2707,-140.01512599999998,0.6497688442211056,4,0,88.0,0.001
331,227982,1.2848924398422241,2491,-106.2309965,0.6706633165829146,4,0,82.75,0.001
711,228077,3.337528705596924,2141,-60.753572875,0.2925728643216081,8,0,88.875,0.001
341,228210,1.0743529796600342,2523,-107.6987245,0.660713567839196,4,0,85.25,0.001
725,228306,1.5059741735458374,2130,-60.896227124999996,0.278643216080402,8,0,90.625,0.001
391,228447,3.1800332069396973,2383,-74.75883625,0.610964824120603,4,0,97.75,0.001
846,228561,1.4469959735870361,1982,-83.834020125,0.15825125628140713,8,0,105.75,0.001
368,228666,2.8367762565612793,2919,-122.67498325000001,0.6338492462311558,4,0,92.0,0.001
363,228890,0.9381681084632874,2322,-113.28174625,0.6388241206030152,4,0,90.75,0.001
763,228990,0.5125477313995361,1989,-65.70190712499999,0.2408341708542714,8,0,95.375,0.001
305,229101,1.7591335773468018,2184,-114.91605925000002,0.6965326633165829,4,0,76.25,0.001
685,229196,1.369618535041809,2076,-82.36034900000001,0.31844221105527637,8,0,85.625,0.001
399,229349,1.2590045928955078,2416,-217.48835575,0.603005025125628,4,0,99.75,0.001
827,229456,1.5402570962905884,2001,-111.794770875,0.17715577889447243,8,0,103.375,0.001
330,229557,2.4396612644195557,2352,-153.9544775,0.6716582914572864,4,0,82.5,0.001
644,229635,6.38881254196167,2004,-100.43078812499999,0.3592361809045226,8,0,80.5,0.001
308,229776,2.557307481765747,2682,-152.19896025,0.6935477386934673,4,0,77.0,0.001
699,229874,15.296374320983887,2017,-95.37756737499998,0.30451256281407046,8,0,87.375,0.001
392,230022,1.5776046514511108,2482,-166.26363450000002,0.6099698492462311,4,0,98.0,0.001
779,230119,6.35081672668457,1792,-79.75108075000001,0.2249145728643216,8,0,97.375,0.001
425,230256,1.40316903591156,2131,-82.52539000000002,0.5771356783919598,4,0,106.25,0.001
789,230347,2.129761219024658,1740,-54.714636375,0.21496482412060292,8,0,98.625,0.001
382,230470,0.7058417797088623,2142,-27.146858,0.6199195979899497,4,0,95.5,0.001
750,230562,7.8064656257629395,1942,-30.171959625000003,0.25376884422110557,8,0,93.75,0.001
329,230682,2.99672794342041,2458,-136.56983599999998,0.6726532663316583,4,0,82.25,0.001
403,230925,1.4297541379928589,2360,-82.6706455,0.5990251256281407,4,0,100.75,0.001
778,231019,1.6865772008895874,1806,-46.49855325,0.22590954773869343,8,0,97.25,0.001
380,231144,1.2628849744796753,2604,-83.46041175,0.6219095477386936,4,0,95.0,0.001
769,231242,0.6614514589309692,1969,-48.226267625000006,0.23486432160804016,8,0,96.125,0.001
398,231374,5.642377853393555,2388,-87.77396525,0.604,4,0,99.5,0.001
848,231486,6.972756385803223,2041,-51.814251500000005,0.15626130653266335,8,0,106.0,0.001
422,231605,2.472458839416504,2291,-55.1625045,0.5801206030150754,4,0,105.5,0.001
389,231822,1.9038881063461304,2287,-113.4072695,0.6129547738693467,4,0,97.25,0.001
788,231921,2.036510467529297,2008,-58.56831475,0.21595979899497486,8,0,98.5,0.001
332,232032,3.077199697494507,2504,-104.57489575,0.6696683417085426,4,0,83.0,0.001
755,232138,2.3278968334198,2090,-55.535707625,0.2487939698492463,8,0,94.375,0.001
355,232263,1.574893832206726,2556,-95.25709875,0.64678391959799,4,0,88.75,0.001
672,232342,0.6518455743789673,2043,-69.21850487500001,0.33137688442211055,8,0,84.0,0.001
394,232498,5.17031717300415,2372,-82.06456175,0.6079798994974874,4,0,98.5,0.001
712,232577,1.3828943967819214,2075,-49.151946124999995,0.29157788944723617,8,0,89.0,0.001
330,232707,1.6381886005401611,2730,-76.43811649999999,0.6716582914572864,4,0,82.5,0.001
658,232789,0.7391382455825806,2225,-61.969289625,0.34530653266331657,8,0,82.25,0.001
402,232950,1.0456011295318604,2334,-52.952941,0.6000201005025125,4,0,100.5,0.001
762,233040,0.6207550764083862,1974,-45.125963125,0.2418291457286431,8,0,95.25,0.001
321,233155,0.693634569644928,2574,-97.83022125,0.6806130653266331,4,0,80.25,0.001
387,233396,5.926059722900391,2183,-180.28289650000002,0.6149447236180905,4,0,96.75,0.001
356,233613,1.8757834434509277,2574,-139.67481175,0.645788944723618,4,0,89.0,0.001
774,233718,1.1165958642959595,2155,-76.9301815,0.22988944723618088,8,0,96.75,0.001
415,233853,0.6898443698883057,2100,-152.12944224999998,0.5870854271356784,4,0,103.75,0.001
411,234077,0.9363570809364319,2393,-111.9643575,0.5910653266331658,4,0,102.75,0.001
910,234202,0.7212743163108826,1994,-29.696696625,0.09457286432160805,8,0,113.75,0.001
365,234291,2.212148427963257,2186,-157.67168875,0.6368341708542713,4,0,91.25,0.001
807,234401,3.864215612411499,1935,-84.7973365,0.19705527638190956,8,0,100.875,0.001
379,234519,5.651446342468262,2477,-124.91311900000001,0.6229045226130654,4,0,94.75,0.001
382,234745,0.5738298892974854,2467,-174.91406675000002,0.6199195979899497,4,0,95.5,0.001
804,234850,0.7948252558708191,2077,-115.90705562500001,0.20004020100502518,8,0,100.5,0.001
317,234954,3.7190659046173096,2549,-121.1405335,0.6845929648241207,4,0,79.25,0.001
707,235051,6.510354042053223,2051,-68.91888175,0.29655276381909557,8,0,88.375,0.001
315,235178,0.8820317983627319,2400,-123.29542525000001,0.6865829145728644,4,0,78.75,0.001
936,235558,1.0283578634262085,2004,-39.834217,0.06870351758793969,4,0,234.0,0.001
297,235849,3.71893572807312,2501,-90.9119295,0.7044924623115578,4,0,74.25,0.001
660,235939,3.3327534198760986,2133,-68.821299125,0.3433165829145729,8,0,82.5,0.001
350,236087,7.644152641296387,2452,-127.546884,0.6517587939698493,4,0,87.5,0.001
400,236324,3.5066559314727783,2200,-132.588722,0.6020100502512562,4,0,100.0,0.001
350,236537,2.4496054649353027,2132,-152.6081095,0.6517587939698493,4,0,87.5,0.001
684,236620,1.6017794609069824,1848,-98.01652775000001,0.3194371859296481,8,0,85.5,0.001
393,236773,1.6545214653015137,2469,-225.069077,0.6089748743718593,4,0,98.25,0.001
335,236983,4.46676778793335,2420,-111.841354,0.6666834170854272,4,0,83.75,0.001
736,237083,1.5011790990829468,2038,-76.4708065,0.2676984924623116,8,0,92.0,0.001
330,237207,1.599045753479004,2688,-85.40559999999999,0.6716582914572864,4,0,82.5,0.001
755,237313,0.8973341584205627,1916,-60.784852,0.2487939698492463,8,0,94.375,0.001
291,237422,0.9291242361068726,2382,-75.96846450000001,0.710462311557789,4,0,72.75,0.001
684,237520,1.2039928436279297,2090,-56.48752775,0.3194371859296481,8,0,85.5,0.001
385,237671,0.9901280999183655,2326,-215.59454625000004,0.6169346733668342,4,0,96.25,0.001
362,237890,0.80409175157547,2362,-83.0584075,0.639819095477387,4,0,90.5,0.001
692,237972,1.0298632383346558,2032,-58.648335125,0.3114773869346734,8,0,86.5,0.001
364,238115,0.8312329649925232,2326,-170.242889,0.6378291457286431,4,0,91.0,0.001
786,238221,1.657155990600586,1983,-99.996291,0.21794974874371853,8,0,98.25,0.001
342,238335,1.112457513809204,2567,-130.366218,0.6597185929648239,4,0,85.5,0.001
674,238418,0.9374433159828186,2076,-77.151045875,0.32938693467336677,8,0,84.25,0.001
360,238564,1.5170236825942993,2338,-154.73470675,0.6418090452261307,4,0,90.0,0.001
330,238782,1.7220821380615234,2786,-93.47923325000001,0.6716582914572864,4,0,82.5,0.001
776,238893,1.9126358032226562,2086,-37.901782749999995,0.2278994974874371,8,0,97.0,0.001
365,239016,0.8264139890670776,2440,-91.71528125,0.6368341708542713,4,0,91.25,0.001
820,239129,1.7271268367767334,2094,-47.612933625000004,0.18412060301507538,8,0,102.5,0.001
350,239237,2.8317248821258545,1899,-94.43300175,0.6517587939698493,4,0,87.5,0.001
384,239470,2.3582677841186523,2308,-97.5279965,0.617929648241206,4,0,96.0,0.001
383,239695,2.8264145851135254,2239,-75.188132,0.6189246231155778,4,0,95.75,0.001
770,239792,2.8661997318267822,1964,-42.77864775,0.23386934673366833,8,0,96.25,0.001
372,239917,4.123244285583496,2690,-92.73884000000001,0.6298693467336683,4,0,93.0,0.001
390,240147,0.683898389339447,2295,-86.3600885,0.6119597989949749,4,0,97.5,0.001
953,240288,1.312941551208496,1960,-20.610642249999998,0.05178894472361817,8,0,119.125,0.001
429,240382,1.5603262186050415,2412,-159.490287,0.5731557788944723,4,0,107.25,0.001
994,240523,2.0990445613861084,2002,-54.41114999999999,0.010994974874371954,8,0,124.25,0.001
272,240567,3.4427874088287354,1966,-118.99174575,0.7293668341708542,4,0,68.0,0.001
583,240645,0.5556236505508423,1974,-83.142476,0.41992964824120604,8,0,72.875,0.001
344,240810,2.6300923824310303,1533,-76.51999025,0.6577286432160805,4,0,86.0,0.001
722,240905,5.991695880889893,1732,-46.311144,0.2816281407035176,8,0,90.25,0.001
338,241034,0.8161183595657349,2814,-144.3472325,0.6636984924623115,4,0,84.5,0.001
797,241149,2.6486973762512207,2104,-76.22675287499999,0.20700502512562813,8,0,99.625,0.001
329,241257,1.5174520015716553,2505,-90.5696235,0.6726532663316583,4,0,82.25,0.001
697,241349,1.450559377670288,2044,-54.152567375000004,0.30650251256281413,8,0,87.125,0.001
312,241477,3.3548591136932373,2429,-101.87610175,0.6895678391959799,4,0,78.0,0.001
634,241558,1.0023086071014404,1746,-75.87514812500001,0.36918592964824126,8,0,79.25,0.001
846,241836,1.5142831802368164,1891,-36.680884750000004,0.15825125628140713,4,0,211.5,0.001
311,241927,0.9377709627151489,2809,-71.60497825,0.6905628140703518,4,0,77.75,0.001
371,242167,0.6518270969390869,2502,-173.16572250000002,0.6308643216080402,4,0,92.75,0.001
914,242303,1.7531476020812988,1761,-71.07650512500001,0.0905929648241206,8,0,114.25,0.001
330,242382,1.327844500541687,2473,-169.08856949999998,0.6716582914572864,4,0,82.5,0.001
467,242641,2.160112142562866,2032,-97.98006124999999,0.5353467336683416,4,0,116.75,0.001
403,242850,0.7160840034484863,2331,-139.9525215,0.5990251256281407,4,0,100.75,0.001
964,242990,0.739837110042572,1970,-51.106469374999996,0.040844221105527656,8,0,120.5,0.001
395,243073,3.270155191421509,2171,-157.09045725000001,0.6069849246231156,4,0,98.75,0.001
786,243171,1.8700451850891113,1943,-90.688879125,0.21794974874371853,8,0,98.25,0.001
431,243307,2.204658269882202,2329,-140.835666,0.5711658291457286,4,0,107.75,0.001
411,243527,3.898160696029663,2424,-115.0328285,0.5910653266331658,4,0,102.75,0.001
892,243647,1.6029047966003418,1966,-28.696305624999997,0.11248241206030152,8,0,111.5,0.001
354,243738,6.341673851013184,2517,-89.04294374999999,0.6477788944723618,4,0,88.5,0.001
356,243963,3.136793613433838,2346,-97.4997475,0.645788944723618,4,0,89.0,0.001
900,244099,3.064633846282959,1963,-30.952386250000007,0.10452261306532662,8,0,112.5,0.001
363,244190,1.0233532190322876,2425,-109.54198375000001,0.6388241206030152,4,0,90.75,0.001
688,244271,0.5725964307785034,2031,-69.56273375,0.31545728643216087,8,0,86.0,0.001
452,244437,3.312445878982544,2281,-88.93894449999999,0.5502713567839197,4,0,113.0,0.001
350,244637,2.768491744995117,2309,-81.7433135,0.6517587939698493,4,0,87.5,0.001
704,244725,0.6856809854507446,2134,-59.314592625,0.2995376884422112,8,0,88.0,0.001
358,244864,1.9999370574951172,2394,-150.04719975,0.6437989949748744,4,0,89.5,0.001
893,244998,1.74247407913208,1988,-87.96581362500001,0.11148743718592957,8,0,111.625,0.001
375,245093,3.5593345165252686,2506,-80.65785650000001,0.6268844221105527,4,0,93.75,0.001
791,245197,0.5677058100700378,2052,-47.678799500000004,0.21297487437185925,8,0,98.875,0.001
353,245313,10.126826286315918,2366,-85.80369350000001,0.6487738693467336,4,0,88.25,0.001
727,245406,2.4553897380828857,2097,-51.003314625,0.2766532663316583,8,0,90.875,0.001
370,245542,6.779000759124756,2419,-110.23482274999999,0.6318592964824121,4,0,92.5,0.001
433,245783,1.1220250129699707,2378,-165.73917425,0.5691758793969849,4,0,108.25,0.001
321,245980,1.6381447315216064,2325,-104.12649275000001,0.6806130653266331,4,0,80.25,0.001
682,246070,1.7110605239868164,2101,-66.10141625,0.321427135678392,8,0,85.25,0.001
345,246211,0.8448639512062073,2430,-97.39054,0.6567336683417087,4,0,86.25,0.001
676,246293,1.1436794996261597,2093,-77.271404875,0.3273969849246231,8,0,84.5,0.001
369,246442,4.806800365447998,2324,-112.76648474999999,0.632854271356784,4,0,92.25,0.001
795,246548,2.8398234844207764,2014,-73.340127,0.2089949748743718,8,0,99.375,0.001
404,246675,1.4373228549957275,2144,-123.6280425,0.5980301507537689,4,0,101.0,0.001
366,246891,3.2238552570343018,2335,-162.11342075,0.6358391959798995,4,0,91.5,0.001
827,247006,0.38295602798461914,2020,-113.7672135,0.17715577889447243,8,0,103.375,0.001
410,247127,2.3471779823303223,2370,-95.23705025,0.5920603015075377,4,0,102.5,0.001
340,247334,1.3906140327453613,2457,-94.60569275000002,0.6617085427135678,4,0,85.0,0.001
758,247439,3.419869899749756,2021,-60.0878635,0.24580904522613067,8,0,94.75,0.001
369,247567,3.870920419692993,2250,-98.1582975,0.632854271356784,4,0,92.25,0.001
714,247653,3.0420665740966797,2011,-58.357893625,0.2895879396984925,8,0,89.25,0.001
402,247800,4.429313659667969,2384,-147.97194324999998,0.6000201005025125,4,0,100.5,0.001
774,247893,13.137784957885742,1987,-90.193285125,0.22988944723618088,8,0,96.75,0.001
326,248006,2.7313849925994873,2376,-165.8602195,0.6756381909547737,4,0,81.5,0.001
713,248103,6.677095890045166,2078,-103.312294125,0.29058291457286434,8,0,89.125,0.001
370,248242,2.0076589584350586,2410,-183.71752975,0.6318592964824121,4,0,92.5,0.001
354,248463,2.7663702964782715,2327,-94.00212925000001,0.6477788944723618,4,0,88.5,0.001
678,248544,0.6119831800460815,2095,-67.18336300000001,0.3254070351758793,8,0,84.75,0.001
331,248682,2.9495527744293213,2138,-114.90820725,0.6706633165829146,4,0,82.75,0.001
717,248779,0.9725302457809448,1828,-79.5368625,0.2866030150753769,8,0,89.625,0.001
370,248917,2.130863666534424,2450,-88.27168350000001,0.6318592964824121,4,0,92.5,0.001
760,249014,2.2710585594177246,2042,-61.90429125,0.243819095477387,8,0,95.0,0.001
381,249145,2.7760729789733887,2138,-153.43330275,0.6209145728643215,4,0,95.25,0.001
292,249347,1.8814539909362793,2708,-64.98451125,0.709467336683417,4,0,73.0,0.001
867,249491,1.9718966484069824,1843,-24.217507875,0.13735678391959794,8,0,108.375,0.001
397,249599,1.0241210460662842,2292,-93.18618325,0.6049949748743719,4,0,99.25,0.001
791,249697,1.058756947517395,2047,-49.370735625,0.21297487437185925,8,0,98.875,0.001
327,249806,1.4127098321914673,2519,-107.0264675,0.6746432160804021,4,0,81.75,0.001
726,249906,1.1728421449661255,2097,-63.817943375,0.27764824120603027,8,0,90.75,0.001
391,250047,1.0366300344467163,2580,-143.93525599999998,0.610964824120603,4,0,97.75,0.001
737,250134,0.7963158488273621,2162,-94.63580637499999,0.26670351758793964,8,0,92.125,0.001
393,250273,1.7615559101104736,2526,-120.08446425,0.6089748743718593,4,0,98.25,0.001
973,250418,1.6187363862991333,2000,-35.16333924999999,0.03188944723618092,8,0,121.625,0.001
419,250504,2.1422019004821777,2414,-72.25820175,0.5831055276381909,4,0,104.75,0.001
340,250709,3.0144500732421875,2370,-123.47923125000001,0.6617085427135678,4,0,85.0,0.001
801,250825,3.753277063369751,1953,-79.487790125,0.20302512562814057,8,0,100.125,0.001
351,250937,1.5777006149291992,2494,-61.41428,0.6507638190954774,4,0,87.75,0.001
701,251025,1.9463287591934204,1987,-60.959987125,0.3025226130653267,8,0,87.625,0.001
315,251153,3.360708236694336,2600,-101.24092599999999,0.6865829145728644,4,0,78.75,0.001
702,251250,0.4320591688156128,2047,-60.118289375,0.30152763819095485,8,0,87.75,0.001
400,251399,1.5505645275115967,2509,-146.510293,0.6020100502512562,4,0,100.0,0.001
406,251626,3.2954235076904297,2285,-156.31610025,0.5960402010050251,4,0,101.5,0.001
448,251861,1.0685752630233765,2457,-60.53642475,0.554251256281407,4,0,112.0,0.001
379,252069,1.5985848903656006,2325,-107.52048500000001,0.6229045226130654,4,0,94.75,0.001
400,252299,0.6115211844444275,2343,-67.28584375,0.6020100502512562,4,0,100.0,0.001
815,252403,4.373732566833496,1996,-40.8194665,0.18909547738693466,8,0,101.875,0.001
386,252521,0.8245275616645813,2326,-184.58471225000002,0.6159396984924623,4,0,96.5,0.001
757,252614,7.571642875671387,2100,-102.79321875000001,0.2468040201005025,8,0,94.625,0.001
372,252742,1.5240647792816162,2666,-106.23559875000001,0.6298693467336683,4,0,93.0,0.001
877,252869,2.2364699840545654,2063,-47.667820625,0.12740703517587948,8,0,109.625,0.001
429,252982,0.8209310173988342,2120,-77.03571925,0.5731557788944723,4,0,107.25,0.001
775,253068,2.883284330368042,1980,-37.169869750000004,0.22889447236180904,8,0,96.875,0.001
391,253197,4.3646769523620605,2266,-131.03000675,0.610964824120603,4,0,97.75,0.001
735,253283,1.2101161479949951,2055,-71.679595125,0.2686934673366834,8,0,91.875,0.001
346,253411,0.7664620876312256,2064,-109.700498,0.6557386934673367,4,0,86.5,0.001
628,253481,0.742330014705658,2021,-66.97224775000001,0.37515577889447227,8,0,78.5,0.001
318,253629,6.313558578491211,2465,-96.738234,0.6835979899497486,4,0,79.5,0.001
666,253716,1.227293848991394,2132,-80.140650875,0.33734673366834167,8,0,83.25,0.001
393,253873,2.0846781730651855,2537,-95.06257775,0.6089748743718593,4,0,98.25,0.001
818,253979,3.616685628890991,2001,-52.369151875,0.18611055276381916,8,0,102.25,0.001
352,254087,2.6960716247558594,2316,-109.38121525,0.6497688442211056,4,0,88.0,0.001
723,254180,2.846993923187256,2093,-70.945377125,0.28063316582914566,8,0,90.375,0.001
341,254310,1.0983655452728271,2650,-112.17013575,0.660713567839196,4,0,85.25,0.001
316,254528,3.4624760150909424,1734,-81.448774,0.6855879396984924,4,0,79.0,0.001
777,254644,0.5121497511863708,1610,-50.04821025,0.22690452261306537,8,0,97.125,0.001
342,254760,2.637845993041992,2430,-110.58687624999999,0.6597185929648239,4,0,85.5,0.001
348,254986,1.1511375904083252,2516,-124.713953,0.6537487437185929,4,0,87.0,0.001
719,255079,1.2020988464355469,2158,-82.9789105,0.2846130653266332,8,0,89.875,0.001
387,255221,2.238044500350952,2533,-142.61127675,0.6149447236180905,4,0,96.75,0.001
765,255316,3.398796796798706,2129,-90.53268775000001,0.23884422110552772,8,0,95.625,0.001
332,255432,1.3158738613128662,2408,-91.430994,0.6696683417085426,4,0,83.0,0.001
684,255520,1.3383086919784546,2182,-57.237133125,0.3194371859296481,8,0,85.5,0.001
385,255671,0.8160223960876465,2033,-81.1329685,0.6169346733668342,4,0,96.25,0.001
970,255817,1.2966082096099854,1860,-18.805291,0.03487437185929654,8,0,121.25,0.001
315,255878,2.854635238647461,2632,-145.35236325,0.6865829145728644,4,0,78.75,0.001
978,256044,0.743010938167572,2014,-44.79736475,0.02691457286432164,8,0,122.25,0.001
316,256103,5.706114292144775,2567,-96.4298385,0.6855879396984924,4,0,79.0,0.001
643,256185,3.16727876663208,2051,-52.060667499999994,0.36023115577889453,8,0,80.375,0.001
328,256331,4.885634422302246,2231,-102.3937905,0.6736482412060301,4,0,82.0,0.001
671,256417,2.3160924911499023,2027,-64.55484,0.3323718592964824,8,0,83.875,0.001
385,256571,1.4650799036026,2255,-134.92258475,0.6169346733668342,4,0,96.25,0.001
748,256661,1.1564710140228271,1980,-71.73151287499999,0.25575879396984924,8,0,93.5,0.001
355,256788,1.190692663192749,2150,-126.84604074999999,0.64678391959799,4,0,88.75,0.001
766,256891,1.4978269338607788,1972,-81.248995125,0.23784924623115578,8,0,95.75,0.001
347,257011,0.718932032585144,2465,-157.38237725,0.6547437185929649,4,0,86.75,0.001
645,257086,1.4605153799057007,1862,-93.575632875,0.35824120603015064,8,0,80.625,0.001
325,257231,3.319439172744751,2562,-173.7895915,0.6766331658291458,4,0,81.25,0.001
676,257318,0.884672999382019,2090,-100.0555645,0.3273969849246231,8,0,84.5,0.001
410,257477,1.2545676231384277,2680,-102.64558675,0.5920603015075377,4,0,102.5,0.001
404,257700,0.96444171667099,2513,-185.70287175,0.5980301507537689,4,0,101.0,0.001
936,257833,1.1949357986450195,1960,-72.83554875000002,0.06870351758793969,8,0,117.0,0.001
351,257912,4.142237663269043,2560,-121.83830199999998,0.6507638190954774,4,0,87.75,0.001
725,258006,5.753218650817871,2117,-72.74162475,0.278643216080402,8,0,90.625,0.001
391,258147,1.0706814527511597,2455,-127.677825,0.610964824120603,4,0,97.75,0.001
329,258357,1.5839756727218628,2509,-133.7801325,0.6726532663316583,4,0,82.25,0.001
790,258472,1.9702354669570923,2066,-80.80913225,0.21396984924623108,8,0,98.75,0.001
286,258571,1.3009393215179443,2454,-57.682329499999994,0.7154371859296482,4,0,71.5,0.001
599,258649,1.1894049644470215,2192,-55.32877224999999,0.40401005025125636,8,0,74.875,0.001
380,258819,2.4245522022247314,2306,-187.331882,0.6219095477386936,4,0,95.0,0.001
797,258924,2.5857419967651367,1990,-104.0211415,0.20700502512562813,8,0,99.625,0.001
344,259035,5.1792802810668945,2511,-123.50441375,0.6577286432160805,4,0,86.0,0.001
722,259130,3.055178165435791,2107,-70.279031125,0.2816281407035176,8,0,90.25,0.001
457,259289,1.7364141941070557,2153,-113.8335175,0.5452964824120603,4,0,114.25,0.001
389,259497,2.4214580059051514,2500,-88.32826375,0.6129547738693467,4,0,97.25,0.001
734,259583,3.6054863929748535,2035,-48.455496,0.26968844221105526,8,0,91.75,0.001
380,259719,2.675513744354248,2055,-127.664416,0.6219095477386936,4,0,95.0,0.001
359,259939,1.3482627868652344,2472,-54.64786025,0.6428040201005025,4,0,89.75,0.001
734,260033,1.490220308303833,2114,-33.291701,0.26968844221105526,8,0,91.75,0.001
489,260197,8.183148384094238,2460,-106.50047325,0.5134572864321608,4,0,122.25,0.001
987,260321,1.575620174407959,2038,-41.298078375,0.017959798994974907,8,0,123.375,0.001
324,260380,2.848283290863037,2263,-138.875744,0.6776281407035176,4,0,81.0,0.001
699,260474,5.0390214920043945,1901,-75.68574275,0.30451256281407046,8,0,87.375,0.001
363,260615,0.7053500413894653,2702,-67.8135435,0.6388241206030152,4,0,90.75,0.001
885,260746,5.4574689865112305,1958,-69.37563825000001,0.11944723618090458,8,0,110.625,0.001
354,260838,1.0317317247390747,2371,-122.5740755,0.6477788944723618,4,0,88.5,0.001
717,260929,4.3390960693359375,2059,-71.62777274999999,0.2866030150753769,8,0,89.625,0.001
394,261073,3.053518295288086,2430,-148.7075855,0.6079798994974874,4,0,98.5,0.001
763,261165,1.641311764717102,2084,-91.208277875,0.2408341708542714,8,0,95.375,0.001
327,261281,4.707518577575684,2518,-86.86811300000001,0.6746432160804021,4,0,81.75,0.001
744,261385,0.7716416120529175,2082,-61.797377749999995,0.2597386934673367,8,0,93.0,0.001
320,261504,1.417867660522461,2445,-91.884238,0.681608040201005,4,0,80.0,0.001
784,261620,0.8845458626747131,1967,-47.989978625000006,0.2199396984924622,8,0,98.0,0.001
415,261753,0.9190335273742676,1935,-84.1950865,0.5870854271356784,4,0,103.75,0.001
837,261859,0.8297165632247925,1844,-56.8571775,0.16720603015075375,8,0,104.625,0.001
298,261949,3.3069310188293457,2417,-175.04000324999998,0.7034974874371859,4,0,74.5,0.001
688,262046,0.8078317046165466,2010,-114.76187999999999,0.31545728643216087,8,0,86.0,0.001
462,262215,1.4689140319824219,2297,-110.1357395,0.5403216080402011,4,0,115.5,0.001
818,262304,2.750566244125366,2023,-51.238242125,0.18611055276381916,8,0,102.25,0.001
442,262435,3.74361515045166,2369,-165.48774600000002,0.5602211055276383,4,0,110.5,0.001
378,262644,0.718107283115387,2383,-112.0988585,0.6238994974874372,4,0,94.5,0.001
863,262765,0.5308635234832764,1952,-63.457966875000004,0.1413366834170855,8,0,107.875,0.001
381,262870,1.4498945474624634,2501,-79.17524625,0.6209145728643215,4,0,95.25,0.001
409,263102,0.9667947292327881,2221,-180.37810750000003,0.5930552763819095,4,0,102.25,0.001
437,263334,1.0165923833847046,2052,-118.86004075,0.5651959798994974,4,0,109.25,0.001
810,263427,1.1486412286758423,1884,-46.88932737500001,0.19407035175879395,8,0,101.25,0.001
300,263524,2.831132650375366,2819,-149.3925835,0.7015075376884421,4,0,75.0,0.001
351,263762,1.6788418292999268,2428,-79.31077674999999,0.6507638190954774,4,0,87.75,0.001
705,263851,1.6927752494812012,2054,-47.441860125,0.29854271356783924,8,0,88.125,0.001
299,263974,0.922680139541626,2793,-114.18501749999999,0.7025025125628142,4,0,74.75,0.001
740,264084,2.491346836090088,2056,-61.802418749999994,0.26371859296482414,8,0,92.5,0.001
460,264239,1.9635694026947021,2224,-146.214577,0.5423115577889448,4,0,115.0,0.001
395,264448,3.084965229034424,2161,-84.20185749999999,0.6069849246231156,4,0,98.75,0.001
769,264542,1.923666000366211,2022,-52.62780674999999,0.23486432160804016,8,0,96.125,0.001
393,264673,1.6353579759597778,2608,-103.496635,0.6089748743718593,4,0,98.25,0.001
413,264903,1.2029659748077393,2376,-65.42875525,0.5890753768844221,4,0,103.25,0.001
729,264982,0.9612576961517334,2132,-50.278155749999996,0.27466331658291465,8,0,91.125,0.001
329,265107,0.6743833422660828,2288,-95.346169,0.6726532663316583,4,0,82.25,0.001
