time/total_timesteps,train/n_updates,train/entropy_loss,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/policy_loss
500,307899,-0.2397216260433197,0.05893082544207573,1196,-28.072043,0.9880315065383911,0,100,332.0,0.001,-0.010082789696753025
1000,307999,-0.3714240491390228,5.3081464767456055,1216,72.2602,0.34608781337738037,0,200,361.0,0.001,-1.5852707624435425
500,308099,-0.3509662449359894,2.606830596923828,1230,-62.832284,0.16740316152572632,0,100,362.0,0.001,-0.7617664337158203
1000,308199,-0.05459018796682358,0.062412649393081665,1268,-62.832284,0.7971980571746826,0,200,362.0,0.001,-0.004023849964141846
500,308299,-0.4443531036376953,0.799379825592041,1208,-77.0800095,0.8268099427223206,0,100,241.0,0.001,0.1974765509366989
1000,308399,-0.44343629479408264,1.4620482921600342,1248,-77.0800095,0.11835813522338867,0,200,241.0,0.001,0.31946951150894165
500,308499,-0.15901267528533936,0.11076774448156357,1233,-52.588974,0.9971179962158203,0,100,415.0,0.001,0.0616777241230011
1000,308599,-0.11779408156871796,0.03928733617067337,1249,90.268672,0.9945923686027527,0,200,414.0,0.001,0.0074610658921301365
500,308699,-5.521362811400365e-10,0.018858011811971664,1250,180.388357,0.27612996101379395,0,100,498.0,0.001,-0.0
1000,308799,-0.19048047065734863,1.4161162376403809,1251,180.388357,0.8702770471572876,0,200,498.0,0.001,0.06323885172605515
500,308899,-0.12935176491737366,0.3062961995601654,1254,203.756172,0.9278989434242249,0,100,489.0,0.001,-0.3213205635547638
1000,308999,-1.8260095657751663e-07,0.3623781204223633,1210,203.756172,-0.3215597867965698,0,200,489.0,0.001,-0.0
500,309099,-0.17750237882137299,0.3140052258968353,1234,-88.873185,0.32953786849975586,0,100,229.0,0.001,-0.020557422190904617
1000,309199,-0.20457999408245087,0.2573187053203583,1248,-111.867126,0.9943052530288696,0,200,356.0,0.001,-0.04861324280500412
500,309299,-0.06499834358692169,1.9291861057281494,1210,,0.7355715036392212,0,100,,0.001,-0.01796743832528591
1000,309399,-0.29611390829086304,0.29146260023117065,1206,-99.460137,-0.04265391826629639,0,200,565.0,0.001,0.005728129297494888
500,309499,-0.39394667744636536,3.292771100997925,1227,-64.751423,-0.09123468399047852,0,100,284.0,0.001,0.5797533988952637
1000,309599,-0.0756705030798912,1.1986656188964844,1242,-75.94764033333333,0.9839897751808167,0,200,272.3333333333333,0.001,0.5763227343559265
500,309699,-0.3903186321258545,3.9599273204803467,1270,175.588379,0.6513875722885132,0,100,446.0,0.001,-1.345198154449463
1000,309799,-0.24965545535087585,4.298389434814453,1297,196.3940745,0.8891303539276123,0,200,472.5,0.001,0.05402465909719467
500,309899,-0.5038571953773499,1.9186252355575562,1221,174.048841,-0.3086433410644531,0,100,394.0,0.001,-0.9171516299247742
1000,309999,-0.1825130134820938,0.3157772123813629,1260,56.996246500000005,0.6891268491744995,0,200,301.0,0.001,0.11873573064804077
500,310099,-0.15414634346961975,0.09173844009637833,1186,,0.9263179898262024,0,100,,0.001,0.1628798246383667
1000,310199,-0.4768052101135254,1.6122238636016846,1205,-82.04068766666666,0.8027498126029968,0,200,322.0,0.001,0.02405730076134205
500,310299,-0.41127508878707886,0.15546594560146332,1227,,0.9762706160545349,0,100,,0.001,0.1514686644077301
1000,310399,-0.19654972851276398,0.3272085189819336,1244,160.73031,0.9078747034072876,0,200,636.0,0.001,0.04397391527891159
500,310499,-0.4524916112422943,5.4008917808532715,1237,223.965895,0.3654829263687134,0,100,460.0,0.001,-0.7633143663406372
1000,310599,-0.20772576332092285,0.38978639245033264,1249,223.965895,0.8522671461105347,0,200,460.0,0.001,0.0793672576546669
500,310699,-0.15949609875679016,0.09548382461071014,1278,,0.7740496397018433,0,100,,0.001,-0.014961945824325085
1000,310799,-0.16313952207565308,4.4647955894470215,1233,-125.5264565,0.8318844437599182,0,200,481.0,0.001,0.06591295450925827
500,310899,-0.25671806931495667,0.1650076061487198,1264,-66.214146,-0.04758858680725098,0,100,191.0,0.001,-0.08365046977996826
1000,310999,-0.4668096899986267,1.3175828456878662,1258,-109.4081745,0.5078550577163696,0,200,370.5,0.001,-0.22796878218650818
500,311099,-0.5529648661613464,3.8977839946746826,1222,,0.1194537878036499,0,100,,0.001,0.46360844373703003
1000,311199,-0.2140236794948578,1.6166613101959229,1218,-174.941073,0.0796055793762207,0,200,595.0,0.001,0.13836729526519775
500,311299,-0.2614993155002594,5.547518730163574,1243,,0.13091272115707397,0,100,,0.001,-0.4120568633079529
1000,311399,-0.14863726496696472,0.052494000643491745,1255,-52.291279,0.9889578819274902,0,200,1000.0,0.001,-0.07730839401483536
500,311499,-0.16616250574588776,1.3597972393035889,1298,,0.6495617628097534,0,100,,0.001,-0.03496430069208145
1000,311599,-0.1286207139492035,0.028633620589971542,1242,150.942117,0.9953436255455017,0,200,763.0,0.001,-0.018316080793738365
500,311699,-0.366102933883667,0.05922309309244156,1228,,0.8427724838256836,0,100,,0.001,0.02616562508046627
1000,311799,-0.24863603711128235,0.005555010866373777,1241,137.63809,0.9970892071723938,0,200,942.0,0.001,-0.004824489820748568
500,311899,-0.2951391935348511,0.7747027277946472,1272,,-0.008440494537353516,0,100,,0.001,-0.07332589477300644
1000,311999,-0.3512631952762604,4.408780097961426,1275,-185.610235,-0.31836676597595215,0,200,594.0,0.001,-0.6321756839752197
500,312099,-0.1864292025566101,3.408384323120117,1299,,0.9474818110466003,0,100,,0.001,0.5430267453193665
1000,312199,-0.008710970170795918,0.012142352759838104,1259,-67.608823,0.9899735450744629,0,200,1000.0,0.001,2.7731341106118634e-05
500,312299,-0.1662093549966812,1.4049023389816284,1261,,0.8702871203422546,0,100,,0.001,-0.0664571151137352
1000,312399,-0.21859364211559296,0.7312332391738892,1268,7.614021,0.7066239714622498,0,200,1000.0,0.001,-0.37252095341682434
500,312499,-0.2905970513820648,0.08914832025766373,1241,,0.7956846952438354,0,100,,0.001,-0.0218966081738472
1000,312599,-0.16664870083332062,0.772463321685791,1265,-51.309213,0.5606304407119751,0,200,1000.0,0.001,0.08360452950000763
500,312699,-0.013511081226170063,0.4950198531150818,1203,,0.12971508502960205,0,100,,0.001,-9.054721886059269e-05
1000,312799,-0.03614615276455879,0.0035059626679867506,1238,-52.546183,0.9813819527626038,0,200,1000.0,0.001,-0.00045533105731010437
500,312899,-0.29794076085090637,0.017533283680677414,1255,,0.8941237926483154,0,100,,0.001,0.012529542669653893
1000,312999,-0.24466466903686523,0.2918655574321747,1257,-53.992809,0.7058998346328735,0,200,1000.0,0.001,-0.028596794232726097
