rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/n_updates,train/loss,train/learning_rate
0.4517688442211055,28,0,551,19.678571428571427,2416,19.678571428571427,69862,0.13469275832176208,0.001
0.37515577889447227,32,0,628,19.625,2350,19.625,69881,0.033319443464279175,0.001
0.2308844221105527,36,0,773,21.47222222222222,2302,21.47222222222222,69918,0.059976108372211456,0.001
0.07268341708542703,40,0,932,23.3,2248,23.3,69957,0.36953815817832947,0.001
0.9283618090452261,4,0,72,18.0,324259173170675712,18.0,69975,0.2750628888607025,0.001
0.8517487437185929,8,0,149,18.625,4031,18.625,69987,0.4082777202129364,0.001
0.7771256281407035,12,0,224,18.666666666666668,3087,18.666666666666668,70005,0.10366693139076233,0.001
0.6965326633165829,16,0,305,19.0625,2853,19.0625,70026,0.5102856159210205,0.001
0.6278793969849246,20,0,374,18.7,2699,18.7,70043,0.037240855395793915,0.001
0.5572361809045225,24,0,445,18.541666666666668,2600,18.541666666666668,70061,0.41756099462509155,0.001
0.5025125628140703,28,0,500,17.857142857142858,2447,17.857142857142858,70074,0.021080639213323593,0.001
0.44977889447236175,32,0,553,17.28125,2357,17.28125,70088,0.30574631690979004,0.001
0.39306532663316585,36,0,610,16.944444444444443,2431,16.944444444444443,70102,0.48436492681503296,0.001
0.2925728643216081,40,0,711,17.775,2265,17.775,70127,0.06791150569915771,0.001
0.19805025125628128,44,0,806,18.318181818181817,2238,18.318181818181817,70151,0.3950829803943634,0.001
0.8985125628140704,4,0,102,25.5,459367161991790592,25.5,70200,0.06521882861852646,0.001
0.788070351758794,8,0,213,26.625,3272,26.625,70228,0.09991146624088287,0.001
0.7144422110552764,12,0,287,23.916666666666668,2930,23.916666666666668,70246,0.5072464346885681,0.001
0.6547437185929649,16,0,347,21.6875,2726,21.6875,70261,0.02902209199965,0.001
0.5661909547738695,20,0,436,21.8,2569,21.8,70283,0.08983948081731796,0.001
0.48161809045226134,24,0,521,21.708333333333332,2414,21.708333333333332,70305,0.16169367730617523,0.001
0.4159497487437187,28,0,587,20.964285714285715,2394,20.964285714285715,70321,0.05778593197464943,0.001
0.35525628140703525,32,0,648,20.25,2356,20.25,70336,0.043377697467803955,0.001
0.2895879396984925,36,0,714,19.833333333333332,2284,19.833333333333332,70353,0.8802887797355652,0.001
0.19407035175879395,40,0,810,20.25,2207,20.25,70377,0.08321043848991394,0.001
0.10452261306532662,44,0,900,20.454545454545453,2244,20.454545454545453,70399,0.26036059856414795,0.001
0.9233869346733669,4,0,77,19.25,4348,19.25,70425,0.08648891746997833,0.001
0.8487638190954774,8,0,152,19.0,3355,19.0,70437,0.04043599218130112,0.001
0.7303618090452261,12,0,271,22.583333333333332,3024,22.583333333333332,70467,0.1511414796113968,0.001
0.6308643216080402,16,0,371,23.1875,2706,23.1875,70492,0.3692404627799988,0.001
0.5741507537688443,20,0,428,21.4,2536,21.4,70506,0.14507746696472168,0.001
0.5015175879396985,24,0,501,20.875,2498,20.875,70525,0.05957777053117752,0.001
0.41992964824120604,28,0,583,20.821428571428573,2496,20.821428571428573,70545,0.1081416979432106,0.001
0.3104824120603016,32,0,693,21.65625,2341,21.65625,70573,0.05365597456693649,0.001
0.18312562814070366,36,0,821,22.805555555555557,2280,22.805555555555557,70605,0.058948222547769547,0.001
0.10452261306532662,40,0,900,22.5,2301,22.5,70624,0.07336241006851196,0.001
0.8985125628140704,4,0,102,25.5,459367161991790592,25.5,70650,0.03744376450777054,0.001
0.8029949748743719,8,0,198,24.75,2871,24.75,70674,0.20658046007156372,0.001
0.6915577889447235,12,0,310,25.833333333333332,2521,25.833333333333332,70702,0.0471014678478241,0.001
0.6199195979899497,16,0,382,23.875,2412,23.875,70720,0.13079065084457397,0.001
0.5492763819095476,20,0,453,22.65,2345,22.65,70738,0.337419718503952,0.001
0.4617185929648241,24,0,541,22.541666666666668,2305,22.541666666666668,70760,0.050597723573446274,0.001
0.278643216080402,28,0,725,25.892857142857142,2207,25.892857142857142,70806,0.17198322713375092,0.001
0.10651256281407029,32,0,898,28.0625,2138,28.0625,70849,0.47184744477272034,0.001
0.9184120603015076,4,0,82,20.5,369295169444380672,20.5,70875,0.03327298164367676,0.001
0.850753768844221,8,0,150,18.75,3641,18.75,70887,0.6204597353935242,0.001
0.774140703517588,12,0,227,18.916666666666668,2811,18.916666666666668,70906,0.3347952961921692,0.001
0.6875778894472361,16,0,314,19.625,2520,19.625,70928,0.662463903427124,0.001
0.6189246231155778,20,0,383,19.15,2455,19.15,70945,0.0588691420853138,0.001
0.5403216080402011,24,0,462,19.25,2381,19.25,70965,0.407668799161911,0.001
0.47465326633165816,28,0,528,18.857142857142858,2413,18.857142857142858,70981,0.07690083980560303,0.001
0.3970452261306532,32,0,606,18.9375,2277,18.9375,71001,0.0825524851679802,0.001
0.33734673366834167,36,0,666,18.5,2263,18.5,71016,0.06706734001636505,0.001
0.2547638190954774,40,0,749,18.725,2273,18.725,71037,0.7190524339675903,0.001
0.14830150753768845,44,0,856,19.454545454545453,2171,19.454545454545453,71063,0.05795467644929886,0.001
0.893537688442211,4,0,107,26.75,5823,26.75,71101,0.05406801775097847,0.001
0.8119497487437185,8,0,189,23.625,3226,23.625,71122,0.14239315688610077,0.001
0.7253869346733668,12,0,276,23.0,2818,23.0,71143,0.7793421149253845,0.001
0.6507638190954774,16,0,351,21.9375,2631,21.9375,71162,0.07275719195604324,0.001
0.5900703517587941,20,0,412,20.6,2487,20.6,71177,0.06830104440450668,0.001
0.4219195979899497,24,0,581,24.208333333333332,2083,24.208333333333332,71220,0.3034317195415497,0.001
0.3671959798994975,28,0,636,22.714285714285715,2093,22.714285714285715,71233,0.09235231578350067,0.001
0.28560804020100505,32,0,718,22.4375,2053,22.4375,71254,0.06390015035867691,0.001
0.14531658291457283,36,0,859,23.86111111111111,2040,23.86111111111111,71289,0.04211409389972687,0.001
0.9273668341708543,4,0,73,18.25,24330,18.25,71325,0.3787006735801697,0.001
0.8278693467336683,8,0,173,21.625,4145,21.625,71343,0.08492982387542725,0.001
0.7631959798994975,12,0,238,19.833333333333332,3303,19.833333333333332,71359,0.041834063827991486,0.001
0.6746432160804021,16,0,327,20.4375,3130,20.4375,71381,0.030595649033784866,0.001
0.5950452261306532,20,0,407,20.35,2991,20.35,71401,0.3116855323314667,0.001
0.5423115577889448,24,0,460,19.166666666666668,2738,19.166666666666668,71414,0.2630915939807892,0.001
0.4915678391959799,28,0,511,18.25,2557,18.25,71427,0.18399938941001892,0.001
0.42788944723618094,32,0,575,17.96875,2483,17.96875,71443,0.05682797357439995,0.001
0.24481407035175873,36,0,759,21.083333333333332,2375,21.083333333333332,71489,0.4550112187862396,0.001
0.10551758793969856,40,0,899,22.475,2310,22.475,71524,0.8319872617721558,0.001
0.9313467336683418,4,0,69,17.25,6471,17.25,71550,0.8762885332107544,0.001
0.8417989949748743,8,0,159,19.875,3378,19.875,71564,0.01844922825694084,0.001
0.7363316582914572,12,0,265,22.083333333333332,2831,22.083333333333332,71591,0.391701340675354,0.001
0.667678391959799,16,0,334,20.875,2362,20.875,71608,0.4136791527271271,0.001
0.5562412060301508,20,0,446,22.3,2173,22.3,71636,0.03829285874962807,0.001
0.4865929648241206,24,0,516,21.5,2044,21.5,71653,0.11022156476974487,0.001
0.4219195979899497,28,0,581,20.75,1937,20.75,71670,0.4141584634780884,0.001
0.3463015075376884,32,0,657,20.53125,1887,20.53125,71689,0.41536515951156616,0.001
0.23884422110552772,36,0,765,21.25,1863,21.25,71716,0.45685315132141113,0.001
0.9114472361809045,4,0,89,22.25,9341,22.25,71775,0.06938701868057251,0.001
0.8318492462311557,8,0,169,21.125,3562,21.125,71792,0.08235503733158112,0.001
0.7641909547738693,12,0,237,19.75,2963,19.75,71809,0.4300878942012787,0.001
0.6855879396984924,16,0,316,19.75,2706,19.75,71828,0.3950110971927643,0.001
0.6069849246231156,20,0,395,19.75,2659,19.75,71848,0.034486427903175354,0.001
0.5253969849246232,24,0,477,19.875,2645,19.875,71869,0.09757235646247864,0.001
0.41992964824120604,28,0,583,20.821428571428573,2390,20.821428571428573,71895,0.04813210293650627,0.001
0.3363517587939697,32,0,667,20.84375,2423,20.84375,71916,0.30504459142684937,0.001
0.19606030150753762,36,0,808,22.444444444444443,2279,22.444444444444443,71951,0.6735215783119202,0.001
0.8855778894472361,4,0,115,28.75,517913957147607040,28.75,72003,0.49948322772979736,0.001
0.8039899497487437,8,0,197,24.625,3631,24.625,72024,0.04420171305537224,0.001
0.7253869346733668,12,0,276,23.0,3122,23.0,72043,0.06956259161233902,0.001
0.6408140703517589,16,0,361,22.5625,3035,22.5625,72065,0.03709259629249573,0.001
0.5771356783919598,20,0,425,21.25,2582,21.25,72081,0.05777479708194733,0.001
0.526391959798995,24,0,476,19.833333333333332,2611,19.833333333333332,72093,0.37967631220817566,0.001
0.43286432160804034,28,0,570,20.357142857142858,2472,20.357142857142858,72117,0.173617422580719,0.001
0.3413266331658291,32,0,662,20.6875,2383,20.6875,72140,0.04230004921555519,0.001
0.25874371859296474,36,0,745,20.694444444444443,2289,20.694444444444443,72161,0.0247073695063591,0.001
0.1741708542713568,40,0,830,20.75,2223,20.75,72182,0.03961802273988724,0.001
0.829859296482412,4,0,171,42.75,3579,42.75,72242,0.01456067431718111,0.001
0.7661809045226131,8,0,235,29.375,3036,29.375,72258,0.0623437836766243,0.001
0.6776281407035176,12,0,324,27.0,2704,27.0,72280,0.686316192150116,0.001
0.547286432160804,16,0,455,28.4375,2472,28.4375,72313,0.056905146688222885,0.001
0.4895778894472361,20,0,513,25.65,2384,25.65,72328,0.2670944333076477,0.001
0.43584924623115573,24,0,567,23.625,2315,23.625,72341,0.036989592015743256,0.001
0.1711859296482413,28,0,833,29.75,2229,29.75,72408,0.46975135803222656,0.001
0.05875376884422112,32,0,946,29.5625,2157,29.5625,72436,0.0900416299700737,0.001
0.9194070351758794,4,0,81,20.25,364791569817010176,20.25,72450,0.04262205958366394,0.001
0.8597085427135678,8,0,141,17.625,5574,17.625,72460,0.07043197751045227,0.001
0.7910552763819095,12,0,210,17.5,3531,17.5,72477,0.2077559232711792,0.001
0.724391959798995,16,0,277,17.3125,3286,17.3125,72494,0.3300243020057678,0.001
0.6507638190954774,20,0,351,17.55,2670,17.55,72512,0.07837317883968353,0.001
0.5821105527638191,24,0,420,17.5,2348,17.5,72529,0.041612062603235245,0.001
0.5025125628140703,28,0,500,17.857142857142858,2206,17.857142857142858,72549,0.10039353370666504,0.001
0.44679396984924624,32,0,556,17.375,2293,17.375,72563,0.46450790762901306,0.001
0.37217085427135677,36,0,631,17.52777777777778,2179,17.52777777777778,72582,0.18887506425380707,0.001
0.26968844221105526,40,0,734,18.35,1992,18.35,72608,0.44558560848236084,0.001
0.2169547738693467,44,0,787,17.886363636363637,1968,17.886363636363637,72621,0.2948775887489319,0.001
0.10551758793969856,48,0,899,18.729166666666668,1943,18.729166666666668,72649,0.021283892914652824,0.001
0.9263718592964825,4,0,74,18.5,333266372425416704,18.5,72675,0.11846587061882019,0.001
0.8517487437185929,8,0,149,18.625,5838,18.625,72687,0.13071507215499878,0.001
0.7542412060301508,12,0,247,20.583333333333332,3503,20.583333333333332,72711,0.4251193106174469,0.001
0.6656884422110552,16,0,336,21.0,2944,21.0,72733,0.05742376297712326,0.001
0.6010150753768844,20,0,401,20.05,2775,20.05,72750,0.07225751876831055,0.001
0.5343517587939699,24,0,468,19.5,2663,19.5,72766,0.09642574191093445,0.001
0.483608040201005,28,0,519,18.535714285714285,2582,18.535714285714285,72779,0.05764618143439293,0.001
0.4139597989949748,32,0,589,18.40625,2484,18.40625,72797,0.1290704756975174,0.001
0.32341708542713565,36,0,680,18.88888888888889,2374,18.88888888888889,72819,0.0245719812810421,0.001
0.2736683417085427,40,0,730,18.25,2350,18.25,72832,0.01728644222021103,0.001
0.20998994974874374,44,0,794,18.045454545454547,2318,18.045454545454547,72848,0.03251218795776367,0.001
0.922391959798995,4,0,78,19.5,4975,19.5,72900,0.03713057190179825,0.001
0.8467738693467337,8,0,154,19.25,3776,19.25,72913,0.2792128324508667,0.001
0.7990150753768844,12,0,202,16.833333333333332,3008,16.833333333333332,72925,0.40282201766967773,0.001
0.724391959798995,16,0,277,17.3125,2750,17.3125,72944,0.27314257621765137,0.001
0.6318592964824121,20,0,370,18.5,2497,18.5,72967,0.043183520436286926,0.001
0.5532562814070351,24,0,449,18.708333333333332,2288,18.708333333333332,72987,0.32573455572128296,0.001
0.4855979899497488,28,0,517,18.464285714285715,2251,18.464285714285715,73004,0.016003116965293884,0.001
0.4368442211055277,32,0,566,17.6875,2179,17.6875,73016,0.12566229701042175,0.001
0.3681909547738693,36,0,635,17.63888888888889,2178,17.63888888888889,73033,0.10237585753202438,0.001
0.30948743718592975,40,0,694,17.35,2124,17.35,73048,0.04194928705692291,0.001
0.1900904522613066,44,0,814,18.5,2105,18.5,73078,0.03278481960296631,0.001
0.9403015075376884,4,0,60,15.0,270215977642229760,15.0,73125,0.3522975444793701,0.001
0.8835879396984925,8,0,117,14.625,7277,14.625,73129,0.09795276820659637,0.001
0.8228944723618091,12,0,178,14.833333333333334,3065,14.833333333333334,73144,0.3870624601840973,0.001
0.745286432160804,16,0,256,16.0,2739,16.0,73163,0.040309637784957886,0.001
0.6915577889447235,20,0,310,15.5,2542,15.5,73177,0.44628357887268066,0.001
0.6119597989949749,24,0,390,16.25,2408,16.25,73197,0.04431498423218727,0.001
0.5532562814070351,28,0,449,16.035714285714285,2354,16.035714285714285,73212,0.027552511543035507,0.001
0.46569849246231154,32,0,537,16.78125,2293,16.78125,73234,0.022875439375638962,0.001
0.4109748743718593,36,0,592,16.444444444444443,2267,16.444444444444443,73247,0.49972012639045715,0.001
0.10850251256281407,40,0,896,22.4,2133,22.4,73323,0.08854618668556213,0.001
0.9253768844221106,4,0,75,18.75,337769972052787200,18.75,73350,0.284544438123703,0.001
0.8567236180904523,8,0,144,18.0,5243,18.0,73360,0.08471230417490005,0.001
0.7930452261306533,12,0,208,17.333333333333332,3477,17.333333333333332,73376,0.08868107199668884,0.001
0.7333467336683417,16,0,268,16.75,3543,16.75,73391,0.07298816740512848,0.001
0.6577286432160805,20,0,344,17.2,2787,17.2,73410,0.6860730648040771,0.001
0.5811155778894472,24,0,421,17.541666666666668,2713,17.541666666666668,73430,0.1040199026465416,0.001
0.5094773869346734,28,0,493,17.607142857142858,2634,17.607142857142858,73448,0.7280062437057495,0.001
0.4378391959798996,32,0,565,17.65625,2411,17.65625,73466,0.49575015902519226,0.001
0.36421105527638187,36,0,639,17.75,2319,17.75,73484,0.07666496187448502,0.001
0.2995376884422112,40,0,704,17.6,2366,17.6,73500,0.07033360749483109,0.001
0.19904522613065323,44,0,805,18.295454545454547,2231,18.295454545454547,73526,0.03766157850623131,0.001
0.9273668341708543,4,0,73,18.25,328762772798046208,18.25,73575,0.24254833161830902,0.001
0.8646834170854272,8,0,136,17.0,4262,17.0,73583,0.10169631987810135,0.001
0.7791155778894473,12,0,222,18.5,3024,18.5,73605,0.12857888638973236,0.001
0.7124522613065327,16,0,289,18.0625,2686,18.0625,73622,0.2249414175748825,0.001
0.6517587939698493,20,0,350,17.5,2550,17.5,73637,0.6781288981437683,0.001
0.5811155778894472,24,0,421,17.541666666666668,2438,17.541666666666668,73655,0.024075031280517578,0.001
0.5074874371859297,28,0,495,17.678571428571427,2312,17.678571428571427,73673,0.03502849489450455,0.001
0.4517688442211055,32,0,551,17.21875,2241,17.21875,73687,1.0569965839385986,0.001
0.3870954773869347,36,0,616,17.11111111111111,2192,17.11111111111111,73703,0.037798017263412476,0.001
0.24779899497487434,40,0,756,18.9,2150,18.9,73738,0.03597360849380493,0.001
0.02691457286432164,44,0,978,22.227272727272727,2059,22.227272727272727,73794,0.24640239775180817,0.001
0.8218994974874372,4,0,179,44.75,3140,44.75,73819,0.042208705097436905,0.001
0.7353366834170854,8,0,266,33.25,2867,33.25,73841,0.02284400165081024,0.001
0.6378291457286431,12,0,364,30.333333333333332,2591,30.333333333333332,73865,0.05913423001766205,0.001
0.5870854271356784,16,0,415,25.9375,2410,25.9375,73878,0.30269789695739746,0.001
0.4995276381909547,20,0,503,25.15,2466,25.15,73900,0.5997570753097534,0.001
0.41196984924623115,24,0,591,24.625,2209,24.625,73922,0.5323615074157715,0.001
0.30650251256281413,28,0,697,24.892857142857142,2161,24.892857142857142,73949,0.028386974707245827,0.001
0.23685427135678383,32,0,767,23.96875,2106,23.96875,73966,0.35373082756996155,0.001
0.14830150753768845,36,0,856,23.77777777777778,2091,23.77777777777778,73988,0.03348151594400406,0.001
0.9373165829145729,4,0,63,15.75,283726776524341248,15.75,74025,0.03979077562689781,0.001
0.8636884422110553,8,0,137,17.125,5739,17.125,74034,0.033944617956876755,0.001
0.8029949748743719,12,0,198,16.5,3772,16.5,74049,0.1816721260547638,0.001
0.7124522613065327,16,0,289,18.0625,3033,18.0625,74072,0.05891185626387596,0.001
0.6656884422110552,20,0,336,16.8,2902,16.8,74083,0.43496760725975037,0.001
0.6099698492462311,24,0,392,16.333333333333332,2703,16.333333333333332,74097,0.04496214538812637,0.001
0.5482814070351759,28,0,454,16.214285714285715,2572,16.214285714285715,74113,0.06153414770960808,0.001
0.4776381909547738,32,0,525,16.40625,2461,16.40625,74131,0.4036678969860077,0.001
0.40898492462311564,36,0,594,16.5,2394,16.5,74148,0.18446332216262817,0.001
0.33734673366834167,40,0,666,16.65,2340,16.65,74166,0.06981660425662994,0.001
0.2169547738693467,44,0,787,17.886363636363637,2250,17.886363636363637,74196,0.07442376017570496,0.001
0.9233869346733669,4,0,77,19.25,25673,19.25,74250,0.5442800521850586,0.001
0.843788944723618,8,0,157,19.625,4650,19.625,74264,0.38658109307289124,0.001
0.7462814070351759,12,0,255,21.25,3398,21.25,74288,0.028025157749652863,0.001
0.6776281407035176,16,0,324,20.25,3028,20.25,74305,0.06369206309318542,0.001
0.6308643216080402,20,0,371,18.55,3021,18.55,74317,0.14170095324516296,0.001
0.5492763819095476,24,0,453,18.875,2660,18.875,74338,0.1025254875421524,0.001
0.440824120603015,28,0,562,20.071428571428573,2406,20.071428571428573,74365,0.11885634809732437,0.001
0.26371859296482414,32,0,740,23.125,2252,23.125,74409,0.12444010376930237,0.001
0.9194070351758794,4,0,81,20.25,364791569817010176,20.25,74475,0.5541534423828125,0.001
0.815929648241206,8,0,185,23.125,3140,23.125,74496,0.09022364765405655,0.001
0.7154371859296482,12,0,286,23.833333333333332,3043,23.833333333333332,74521,0.21532709896564484,0.001
0.660713567839196,16,0,341,21.3125,2713,21.3125,74535,0.10197672992944717,0.001
0.575145728643216,20,0,427,21.35,2473,21.35,74556,0.45748820900917053,0.001
0.5224120603015076,24,0,480,20.0,2351,20.0,74569,0.36261069774627686,0.001
0.45475376884422114,28,0,548,19.571428571428573,2311,19.571428571428573,74586,0.4071233570575714,0.001
0.31844221105527637,32,0,685,21.40625,2291,21.40625,74621,0.08415180444717407,0.001
0.22590954773869343,36,0,778,21.61111111111111,2245,21.61111111111111,74644,0.8671851754188538,0.001
0.05775879396984929,40,0,947,23.675,2147,23.675,74686,0.5667552947998047,0.001
0.8736381909547739,4,0,127,31.75,7066,31.75,74706,0.017048751935362816,0.001
0.8218994974874372,8,0,179,22.375,4251,22.375,74719,0.06048209220170975,0.001
0.7661809045226131,12,0,235,19.583333333333332,3460,19.583333333333332,74733,0.053127408027648926,0.001
0.6995175879396984,16,0,302,18.875,3354,18.875,74750,0.36414921283721924,0.001
0.6308643216080402,20,0,371,18.55,2706,18.55,74767,0.05747745931148529,0.001
0.5363417085427136,24,0,466,19.416666666666668,2709,19.416666666666668,74791,0.03125572204589844,0.001
0.4756482412060301,28,0,527,18.821428571428573,2643,18.821428571428573,74806,0.03593456745147705,0.001
0.41694472361809043,32,0,586,18.3125,2534,18.3125,74821,0.050839997828006744,0.001
0.3224221105527637,36,0,681,18.916666666666668,2438,18.916666666666668,74845,0.06360473483800888,0.001
0.23386934673366833,40,0,770,19.25,2355,19.25,74867,0.09254579246044159,0.001
0.9054773869346734,4,0,95,23.75,5106,23.75,74925,0.4762178063392639,0.001
0.8537386934673367,8,0,147,18.375,3355,18.375,74936,0.08659881353378296,0.001
0.7840904522613066,12,0,217,18.083333333333332,2749,18.083333333333332,74954,0.07836316525936127,0.001
0.7044924623115578,16,0,297,18.5625,2457,18.5625,74974,0.3049435615539551,0.001
0.6358391959798995,20,0,366,18.3,2370,18.3,74991,0.05527352914214134,0.001
0.5592261306532662,24,0,443,18.458333333333332,2275,18.458333333333332,75010,0.405437171459198,0.001
0.4855979899497488,28,0,517,18.464285714285715,2360,18.464285714285715,75029,0.07378432154655457,0.001
0.4109748743718593,32,0,592,18.5,2214,18.5,75047,0.06421833485364914,0.001
0.3303819095477387,36,0,673,18.694444444444443,2152,18.694444444444443,75068,0.16005805134773254,0.001
0.25575879396984924,40,0,748,18.7,2174,18.7,75086,0.4765387773513794,0.001
0.20601005025125618,44,0,798,18.136363636363637,2218,18.136363636363637,75099,0.13355708122253418,0.001
0.1284020100502512,48,0,876,18.25,2149,18.25,75118,0.739793062210083,0.001
0.9184120603015076,4,0,82,20.5,369295169444380672,20.5,75150,0.06597001850605011,0.001
0.8557286432160804,8,0,145,18.125,3777,18.125,75161,0.32522276043891907,0.001
0.7850854271356784,12,0,216,18.0,2328,18.0,75178,0.2315235137939453,0.001
0.7174271356783919,16,0,284,17.75,2041,17.75,75195,0.27209702134132385,0.001
0.6547437185929649,20,0,347,17.35,2010,17.35,75211,0.13357312977313995,0.001
0.5940502512562815,24,0,408,17.0,2186,17.0,75226,0.19022580981254578,0.001
0.5433065326633164,28,0,459,16.392857142857142,2080,16.392857142857142,75239,0.046239614486694336,0.001
0.4249045226130653,32,0,578,18.0625,2050,18.0625,75269,0.06800888478755951,0.001
0.33734673366834167,36,0,666,18.5,1995,18.5,75291,0.4667883813381195,0.001
0.24481407035175873,40,0,759,18.975,1919,18.975,75314,0.4268099069595337,0.001
0.09457286432160805,44,0,910,20.681818181818183,1926,20.681818181818183,75352,0.5570813417434692,0.001
0.9104522613065327,4,0,90,22.5,405323966463344640,22.5,75375,0.06623969227075577,0.001
0.8089648241206031,8,0,192,24.0,3737,24.0,75397,0.022670865058898926,0.001
0.7442914572864321,12,0,257,21.416666666666668,3107,21.416666666666668,75414,0.1290232390165329,0.001
0.6875778894472361,16,0,314,19.625,2821,19.625,75428,0.4726525843143463,0.001
0.5940502512562815,20,0,408,20.4,2530,20.4,75451,0.17602397501468658,0.001
0.5194271356783919,24,0,483,20.125,2437,20.125,75470,0.06854771077632904,0.001
0.4617185929648241,28,0,541,19.321428571428573,2353,19.321428571428573,75485,0.09916172176599503,0.001
0.4030150753768844,32,0,600,18.75,2273,18.75,75499,0.060581885278224945,0.001
0.32341708542713565,36,0,680,18.88888888888889,2198,18.88888888888889,75519,0.0288899764418602,0.001
0.26172864321608036,40,0,742,18.55,2174,18.55,75535,0.05883075296878815,0.001
0.01,44,0,998,22.681818181818183,2132,22.681818181818183,75599,0.02465198002755642,0.001
0.922391959798995,4,0,78,19.5,10911,19.5,75600,0.097927525639534,0.001
0.836824120603015,8,0,164,20.5,4237,20.5,75615,0.0517936646938324,0.001
0.7751356783919598,12,0,226,18.833333333333332,3294,18.833333333333332,75631,0.10023997724056244,0.001
0.718422110552764,16,0,283,17.6875,3069,17.6875,75645,0.08791133761405945,0.001
0.6627035175879397,20,0,339,16.95,2755,16.95,75659,0.2738552689552307,0.001
0.5870854271356784,24,0,415,17.291666666666668,2684,17.291666666666668,75678,0.2760011851787567,0.001
0.5234070351758795,28,0,479,17.107142857142858,2549,17.107142857142858,75694,0.721315324306488,0.001
0.46569849246231154,32,0,537,16.78125,2462,16.78125,75709,0.05005558952689171,0.001
0.4030150753768844,36,0,600,16.666666666666668,2401,16.666666666666668,75724,0.4484836757183075,0.001
0.3323718592964824,40,0,671,16.775,2266,16.775,75742,0.09755609929561615,0.001
0.24282412060301506,44,0,761,17.295454545454547,2214,17.295454545454547,75765,0.14384804666042328,0.001
0.908462311557789,4,0,92,23.0,15449,23.0,75825,0.06889448314905167,0.001
0.8388140703517588,8,0,162,20.25,4181,20.25,75840,0.04289952293038368,0.001
0.7323517587939699,12,0,269,22.416666666666668,3053,22.416666666666668,75867,0.09138189256191254,0.001
0.6696683417085426,16,0,332,20.75,2846,20.75,75882,0.05680917948484421,0.001
0.5831055276381909,20,0,419,20.95,2661,20.95,75904,0.037614185363054276,0.001
0.5353467336683416,24,0,467,19.458333333333332,2606,19.458333333333332,75916,0.04774739593267441,0.001
0.46569849246231154,28,0,537,19.178571428571427,2517,19.178571428571427,75934,0.6913207173347473,0.001
0.4020201005025126,32,0,601,18.78125,2450,18.78125,75950,0.07533347606658936,0.001
0.33933668341708534,36,0,664,18.444444444444443,2549,18.444444444444443,75965,0.1698182225227356,0.001
0.26371859296482414,40,0,740,18.5,2405,18.5,75984,0.47573360800743103,0.001
0.07268341708542703,44,0,932,21.181818181818183,2316,21.181818181818183,76032,0.4287513196468353,0.001
0.893537688442211,4,0,107,26.75,6819,26.75,76051,0.5902654528617859,0.001
0.8328442211055276,8,0,168,21.0,3082,21.0,76066,0.27790918946266174,0.001
0.7641909547738693,12,0,237,19.75,2701,19.75,76084,0.6872872114181519,0.001
0.6895678391959799,16,0,312,19.5,2553,19.5,76102,0.06331311911344528,0.001
0.6219095477386936,20,0,380,19.0,2524,19.0,76119,0.27609431743621826,0.001
0.5731557788944723,24,0,429,17.875,2530,17.875,76132,0.47202280163764954,0.001
0.5094773869346734,28,0,493,17.607142857142858,2447,17.607142857142858,76148,0.2159772366285324,0.001
0.3890854271356784,32,0,614,19.1875,2320,19.1875,76178,0.0693540945649147,0.001
0.2567537688442211,36,0,747,20.75,2275,20.75,76211,0.2115802764892578,0.001
0.13138693467336682,40,0,873,21.825,2140,21.825,76243,0.048745714128017426,0.001
0.9184120603015076,4,0,82,20.5,5236,20.5,76275,0.3784421980381012,0.001
0.8636884422110553,8,0,137,17.125,3790,17.125,76284,0.058476559817790985,0.001
0.7860804020100502,12,0,215,17.916666666666668,3020,17.916666666666668,76303,0.5194860696792603,0.001
0.7293668341708542,16,0,272,17.0,2817,17.0,76317,0.03404262289404869,0.001
0.6646934673366834,20,0,337,16.85,2591,16.85,76334,0.4238661527633667,0.001
0.6069849246231156,24,0,395,16.458333333333332,2511,16.458333333333332,76348,0.22028294205665588,0.001
0.5313668341708543,28,0,471,16.821428571428573,2412,16.821428571428573,76367,0.29962125420570374,0.001
0.4507738693467336,32,0,552,17.25,2370,17.25,76387,0.3337048590183258,0.001
0.3254070351758793,36,0,678,18.833333333333332,2288,18.833333333333332,76419,0.032952651381492615,0.001
0.20004020100502518,40,0,804,20.1,2193,20.1,76450,0.06687285751104355,0.001
0.11546733668341702,44,0,889,20.204545454545453,2208,20.204545454545453,76472,0.04741501808166504,0.001
0.8607035175879397,4,0,140,35.0,3804,35.0,76509,0.35394296050071716,0.001
0.774140703517588,8,0,227,28.375,3274,28.375,76531,0.12270050495862961,0.001
0.6905628140703518,12,0,311,25.916666666666668,3081,25.916666666666668,76552,0.24699091911315918,0.001
0.610964824120603,16,0,391,24.4375,2637,24.4375,76572,0.08999638259410858,0.001
0.5074874371859297,20,0,495,24.75,2507,24.75,76598,0.6841126680374146,0.001
0.44977889447236175,24,0,553,23.041666666666668,2436,23.041666666666668,76613,0.41557782888412476,0.001
0.28859296482412067,28,0,715,25.535714285714285,2339,25.535714285714285,76653,0.0912533774971962,0.001
0.06273366834170857,32,0,942,29.4375,2103,29.4375,76710,0.1801140010356903,0.001
