rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/fps,train/learning_rate,train/loss,train/n_updates
0.7115384615384616,11.538461538461538,52,5,600,0.4030150753768844,115,0.00025,0.013411399908363819,224224
0.75,11.928571428571429,56,5,668,0.335356783919598,113,0.00025,0.02335628680884838,224241
0.7333333333333333,11.783333333333333,60,6,707,0.29655276381909557,112,0.00025,0.012810926884412766,224251
0.796875,12.328125,64,7,789,0.21496482412060292,110,0.00025,0.028932271525263786,224272
0.8088235294117647,12.558823529411764,68,7,854,0.15029145728643212,110,0.00025,0.007360326126217842,224288
0.25,6.75,4,0,27,0.9731356783919598,426,0.00025,0.016316166147589684,224325
0.375,7.875,8,0,63,0.9373165829145729,455,,,
0.6666666666666666,10.75,12,0,129,0.8716482412060301,273,0.00025,0.0457935631275177,224332
0.5,9.1875,16,0,147,0.8537386934673367,219,0.00025,0.04016181081533432,224336
0.65,11.0,20,1,220,0.781105527638191,161,0.00025,0.010034640319645405,224354
0.5416666666666666,9.916666666666666,24,1,238,0.7631959798994975,151,0.00025,0.01411332655698061,224359
0.5,9.392857142857142,28,1,263,0.7383216080402011,143,0.00025,0.01805301383137703,224365
0.5,9.28125,32,2,297,0.7044924623115578,135,0.00025,0.017090212553739548,224374
0.6111111111111112,10.583333333333334,36,3,381,0.6209145728643215,126,0.00025,0.011654078960418701,224395
0.625,10.775,40,3,431,0.5711658291457286,123,0.00025,0.05234570428729057,224407
0.5909090909090909,10.454545454545455,44,3,460,0.5423115577889448,121,0.00025,0.015393572859466076,224414
0.6875,11.5,48,4,552,0.4507738693467336,117,0.00025,0.016302824020385742,224437
0.6923076923076923,11.596153846153847,52,5,603,0.4000301507537688,116,0.00025,0.022594530135393143,224450
0.8035714285714286,12.553571428571429,56,6,703,0.3005326633165829,113,0.00025,0.014021876268088818,224475
0.8833333333333333,13.383333333333333,60,7,803,0.2010351758793969,112,0.00025,0.0215897373855114,224500
1.015625,14.59375,64,8,934,0.07069346733668336,110,0.00025,0.02715473622083664,224533
0.0,5.0,4,0,20,0.9801005025125628,341,0.00025,0.006977805867791176,224550
0.125,6.375,8,0,51,0.9492562814070351,390,,,
0.16666666666666666,6.0,12,0,72,0.9283618090452261,397,,,
0.25,6.75,16,0,108,0.8925427135678392,363,0.00025,0.024376340210437775,224551
0.3,7.2,20,0,144,0.8567236180904523,216,0.00025,0.019754178822040558,224560
0.3333333333333333,7.791666666666667,24,1,187,0.8139396984924623,170,0.00025,0.023078180849552155,224571
0.35714285714285715,7.892857142857143,28,1,221,0.7801105527638191,151,0.00025,0.028917597606778145,224580
0.375,8.09375,32,1,259,0.7423015075376884,142,0.00025,0.01628447137773037,224589
0.3611111111111111,8.027777777777779,36,2,289,0.7124522613065327,134,0.00025,0.006353940349072218,224597
0.325,7.725,40,2,309,0.6925527638190956,130,0.00025,0.018600674346089363,224602
0.29545454545454547,7.431818181818182,44,2,327,0.6746432160804021,128,0.00025,0.016652315855026245,224606
0.3333333333333333,7.916666666666667,48,3,380,0.6219095477386936,124,0.00025,0.0064476910047233105,224619
0.4230769230769231,8.73076923076923,52,3,454,0.5482814070351759,120,0.00025,0.010534063912928104,224638
0.42857142857142855,8.875,56,4,497,0.505497487437186,117,0.00025,0.019605625420808792,224649
0.48333333333333334,9.35,60,4,561,0.44181909547738685,114,0.00025,0.02206675335764885,224665
0.546875,9.875,64,5,632,0.37117587939698493,113,0.00025,0.03604666888713837,224682
0.6911764705882353,11.397058823529411,68,6,775,0.22889447236180904,111,0.00025,0.01130946259945631,224718
0.7916666666666666,12.277777777777779,72,8,884,0.1204422110552763,109,0.00025,0.012003620155155659,224745
0.8947368421052632,13.157894736842104,76,9,1000,0.01,108,0.00025,0.03247812017798424,224774
0.0,5.0,4,0,20,0.9801005025125628,334,0.00025,0.013883891515433788,224775
0.25,6.5,8,0,52,0.9482613065326633,417,,,
0.3333333333333333,7.333333333333333,12,0,88,0.9124422110552765,459,,,
0.375,7.9375,16,0,127,0.8736381909547739,271,0.00025,0.012824701145291328,224781
0.35,7.85,20,0,157,0.843788944723618,200,0.00025,0.008146997541189194,224789
0.2916666666666667,7.291666666666667,24,0,175,0.8258793969849245,183,0.00025,0.03861986845731735,224793
0.39285714285714285,8.5,28,1,238,0.7631959798994975,153,0.00025,0.03238888457417488,224809
0.40625,8.65625,32,1,277,0.724391959798995,143,0.00025,0.023121319711208344,224819
0.3888888888888889,8.527777777777779,36,2,307,0.6945427135678393,138,0.00025,0.029342297464609146,224826
0.35,8.125,40,2,325,0.6766331658291458,133,0.00025,0.011365735903382301,224831
0.4318181818181818,9.045454545454545,44,3,398,0.604,127,0.00025,0.021944407373666763,224849
0.3958333333333333,8.583333333333334,48,3,412,0.5900703517587941,126,0.00025,0.03373487666249275,224852
0.4807692307692308,9.326923076923077,52,4,485,0.5174371859296483,121,0.00025,0.05012461170554161,224871
0.5357142857142857,9.857142857142858,56,4,552,0.4507738693467336,118,0.00025,0.00964709185063839,224887
0.5666666666666667,10.066666666666666,60,5,604,0.3990351758793971,117,0.00025,0.022855481132864952,224900
0.59375,10.21875,64,5,654,0.349286432160804,114,0.00025,0.011168700642883778,224913
0.6470588235294118,10.661764705882353,68,6,725,0.278643216080402,113,0.00025,0.008814902044832706,224931
0.7361111111111112,11.444444444444445,72,7,824,0.18014070351758804,111,0.00025,0.022310452535748482,224955
0.868421052631579,12.592105263157896,76,8,957,0.04780904522613061,109,0.00025,0.007973731495440006,224989
0.25,7.75,4,0,31,0.9691557788944724,402,0.00025,0.12267465889453888,225000
0.25,7.25,8,0,58,0.9422914572864322,404,,,
0.25,7.083333333333333,12,0,85,0.915427135678392,415,,,
0.25,7.25,16,0,116,0.8845829145728643,320,0.00025,0.08694267272949219,225003
0.2,6.8,20,0,136,0.8646834170854272,243,0.00025,0.08348008245229721,225008
0.25,7.208333333333333,24,0,173,0.8278693467336683,186,0.00025,0.03516627848148346,225018
0.25,7.142857142857143,28,1,200,0.8010050251256282,171,0.00025,0.07914436608552933,225024
0.25,7.21875,32,1,231,0.7701608040201006,156,0.00025,0.06351849436759949,225032
0.3055555555555556,7.777777777777778,36,1,280,0.7214070351758795,145,0.00025,0.04708186909556389,225044
0.3,7.675,40,2,307,0.6945427135678393,139,0.00025,0.051807940006256104,225051
0.2727272727272727,7.431818181818182,44,2,327,0.6746432160804021,136,0.00025,0.049345578998327255,225056
0.2708333333333333,7.416666666666667,48,2,356,0.645788944723618,133,0.00025,0.046561021357774734,225063
0.38461538461538464,8.538461538461538,52,3,444,0.5582311557788946,126,0.00025,0.02610591985285282,225085
0.4107142857142857,8.660714285714286,56,3,485,0.5174371859296483,122,0.00025,0.03271029144525528,225096
0.4166666666666667,8.683333333333334,60,4,521,0.48161809045226134,120,0.00025,0.043847210705280304,225105
0.453125,9.09375,64,4,582,0.420924623115578,118,0.00025,0.02820342220366001,225120
0.5588235294117647,10.073529411764707,68,5,685,0.31844221105527637,115,0.00025,0.026976510882377625,225146
0.6527777777777778,10.972222222222221,72,6,790,0.21396984924623108,113,0.00025,0.06180538982152939,225172
0.7368421052631579,11.68421052631579,76,7,888,0.11646231155778897,112,0.00025,0.021470727398991585,225196
0.0,5.0,4,0,20,0.9801005025125628,327,0.00025,0.029619110748171806,225225
0.375,8.5,8,0,68,0.9323417085427135,450,,,
0.6666666666666666,11.25,12,0,135,0.865678391959799,248,0.00025,0.011050096713006496,225233
0.6875,11.625,16,1,186,0.8149346733668342,178,0.00025,0.041865818202495575,225246
0.65,11.05,20,1,221,0.7801105527638191,158,0.00025,0.04522677883505821,225255
0.625,10.791666666666666,24,1,259,0.7423015075376884,147,0.00025,0.07597638666629791,225264
0.6071428571428571,10.785714285714286,28,2,302,0.6995175879396984,139,0.00025,0.03040936589241028,225275
0.625,10.875,32,2,348,0.6537487437185929,133,0.00025,0.03929411992430687,225286
0.5833333333333334,10.416666666666666,36,2,375,0.6268844221105527,129,0.00025,0.04222114756703377,225293
0.7,11.475,40,3,459,0.5433065326633164,123,0.00025,0.017382903024554253,225314
0.6590909090909091,11.090909090909092,44,4,488,0.5144522613065327,121,0.00025,0.012246114201843739,225321
0.7083333333333334,11.520833333333334,48,4,553,0.44977889447236175,117,0.00025,0.08486704528331757,225338
0.7307692307692307,11.596153846153847,52,5,603,0.4000301507537688,116,0.00025,0.04763210192322731,225350
0.6964285714285714,11.303571428571429,56,5,633,0.3701809045226131,114,0.00025,0.012424186803400517,225358
0.7833333333333333,12.066666666666666,60,6,724,0.27963819095477394,113,0.00025,0.01138362381607294,225380
0.8125,12.234375,64,6,783,0.22093467336683414,111,0.00025,0.014817167073488235,225395
0.8676470588235294,12.808823529411764,68,7,871,0.1333768844221106,110,0.00025,0.025645621120929718,225417
0.8611111111111112,12.722222222222221,72,8,916,0.08860301507537693,109,0.00025,0.034388620406389236,225428
0.5,9.0,4,0,36,0.9641809045226131,469,0.00025,0.019539572298526764,225450
0.625,10.5,8,0,84,0.9164221105527639,505,,,
0.4166666666666667,8.333333333333334,12,0,100,0.9005025125628141,475,,,
0.3125,7.375,16,0,118,0.8825929648241206,303,0.00025,0.036618173122406006,225454
0.35,7.95,20,0,159,0.8417989949748743,198,0.00025,0.030411405488848686,225464
0.3333333333333333,7.75,24,1,186,0.8149346733668342,172,0.00025,0.02263742871582508,225471
0.2857142857142857,7.285714285714286,28,1,204,0.7970251256281408,161,0.00025,0.016532408073544502,225475
0.34375,7.78125,32,1,249,0.752251256281407,143,0.00025,0.0155406529083848,225487
0.3888888888888889,8.083333333333334,36,2,291,0.710462311557789,136,0.00025,0.011198589578270912,225497
0.425,8.45,40,2,338,0.6636984924623115,129,0.00025,0.04254141449928284,225509
0.38636363636363635,8.136363636363637,44,2,358,0.6437989949748744,126,0.00025,0.015899544581770897,225514
0.4583333333333333,9.0,48,3,432,0.5701708542713568,122,0.00025,0.04884359985589981,225532
0.4230769230769231,8.653846153846153,52,3,450,0.5522613065326634,120,0.00025,0.04443507641553879,225537
0.44642857142857145,8.857142857142858,56,4,496,0.5064924623115579,118,0.00025,0.03871268406510353,225548
0.4666666666666667,8.983333333333333,60,4,539,0.46370854271356776,116,0.00025,0.019944921135902405,225559
0.5,9.375,64,5,600,0.4030150753768844,115,0.00025,0.058713994920253754,225574
0.5588235294117647,9.926470588235293,68,5,675,0.32839195979899494,112,0.00025,0.03272700309753418,225593
0.5694444444444444,9.930555555555555,72,6,715,0.28859296482412067,111,0.00025,0.01406314317137003,225603
0.6447368421052632,10.671052631578947,76,7,811,0.1930753768844221,110,0.00025,0.04125941917300224,225627
0.7125,11.3875,80,8,911,0.09357788944723622,109,0.00025,0.019062761217355728,225652
0.0,5.0,4,0,20,0.9801005025125628,341,0.00025,0.022605493664741516,225675
0.75,12.125,8,0,97,0.9034874371859296,517,,,
0.6666666666666666,11.583333333333334,12,0,139,0.8616984924623116,248,0.00025,0.02217947691679001,225684
0.6875,12.0625,16,1,193,0.807969849246231,175,0.00025,0.016812503337860107,225698
0.6,10.9,20,1,218,0.7830954773869347,161,0.00025,0.05648120120167732,225704
0.5416666666666666,10.125,24,1,243,0.7582211055276382,151,0.00025,0.013288871385157108,225710
0.4642857142857143,9.392857142857142,28,1,263,0.7383216080402011,145,0.00025,0.04759041592478752,225715
0.46875,9.46875,32,2,303,0.6985226130653266,135,0.00025,0.01140655018389225,225725
0.4722222222222222,9.61111111111111,36,2,346,0.6557386934673367,129,0.00025,0.019327715039253235,225736
0.5,10.025,40,3,401,0.6010150753768844,124,0.00025,0.02730083465576172,225750
0.5227272727272727,10.318181818181818,44,3,454,0.5482814070351759,120,0.00025,0.06407269090414047,225763
0.5208333333333334,10.3125,48,4,495,0.5074874371859297,118,0.00025,0.01900901459157467,225773
0.4807692307692308,9.903846153846153,52,4,515,0.48758793969849246,116,0.00025,0.02691756747663021,225778
0.5892857142857143,10.803571428571429,56,5,605,0.39804020100502513,113,0.00025,0.013368473388254642,225801
0.6166666666666667,10.933333333333334,60,5,656,0.34729648241206024,113,0.00025,0.05350913107395172,225813
0.65625,11.359375,64,6,727,0.2766532663316583,111,0.00025,0.019943559542298317,225831
0.7352941176470589,11.926470588235293,68,7,811,0.1930753768844221,110,0.00025,0.02724454738199711,225852
0.25,6.75,4,0,27,0.9731356783919598,444,0.00025,0.013746545650064945,225900
0.25,6.5,8,0,52,0.9482613065326633,464,,,
0.25,6.75,12,0,81,0.9194070351758794,464,,,
0.3125,7.3125,16,0,117,0.8835879396984925,306,0.00025,0.008304642513394356,225904
0.25,6.85,20,0,137,0.8636884422110553,231,0.00025,0.04181250184774399,225909
0.3333333333333333,7.791666666666667,24,1,187,0.8139396984924623,175,0.00025,0.032858263701200485,225921
0.32142857142857145,7.571428571428571,28,1,212,0.7890653266331659,161,0.00025,0.019080085679888725,225927
0.40625,8.375,32,1,268,0.7333467336683417,144,0.00025,0.01172433327883482,225941
0.4722222222222222,8.833333333333334,36,2,318,0.6835979899497486,134,0.00025,0.01429945882409811,225954
0.5,9.25,40,2,370,0.6318592964824121,128,0.00025,0.03741857036948204,225967
0.4772727272727273,9.022727272727273,44,3,397,0.6049949748743719,125,0.00025,0.02403714880347252,225974
0.4791666666666667,9.020833333333334,48,3,433,0.5691758793969849,122,0.00025,0.024194546043872833,225983
0.5384615384615384,9.634615384615385,52,4,501,0.5015175879396985,118,0.00025,0.0426451712846756,226000
0.5535714285714286,9.821428571428571,56,4,550,0.45276381909547736,116,0.00025,0.05228038877248764,226012
0.5333333333333333,9.616666666666667,60,5,577,0.4258994974874373,114,0.00025,0.0358535498380661,226019
0.59375,10.28125,64,5,658,0.34530653266331657,113,0.00025,0.04840466007590294,226039
0.5882352941176471,10.117647058823529,68,6,688,0.31545728643216087,112,0.00025,0.010005833581089973,226046
0.625,10.375,72,6,747,0.2567537688442211,111,0.00025,0.01721595600247383,226061
0.7368421052631579,11.5,76,7,874,0.13039195979899498,109,0.00025,0.05208571255207062,226093
0.5,9.0,4,0,36,0.9641809045226131,433,0.00025,0.02842717058956623,226125
0.625,10.375,8,0,83,0.9174170854271357,485,,,
0.4166666666666667,8.583333333333334,12,0,103,0.8975175879396985,482,,,
0.5,9.8125,16,0,157,0.843788944723618,204,0.00025,0.016307353973388672,226139
0.5,9.55,20,1,191,0.8099597989949748,172,0.00025,0.019980065524578094,226147
0.4166666666666667,8.625,24,1,207,0.7940402010050251,162,0.00025,0.027769966050982475,226151
0.5357142857142857,10.0,28,1,280,0.7214070351758795,143,0.00025,0.017413834109902382,226169
0.46875,9.375,32,2,300,0.7015075376884421,139,0.00025,0.013365840539336205,226174
0.6388888888888888,11.027777777777779,36,3,397,0.6049949748743719,128,0.00025,0.03018369898200035,226199
0.625,10.95,40,3,438,0.5642010050251256,124,0.00025,0.053654853254556656,226209
0.6363636363636364,10.954545454545455,44,3,482,0.5204221105527638,122,0.00025,0.0447532944381237,226220
0.6666666666666666,11.270833333333334,48,4,541,0.4617185929648241,120,0.00025,0.03890518099069595,226235
0.7307692307692307,11.961538461538462,52,5,622,0.3811256281407035,117,0.00025,0.020521273836493492,226255
0.7321428571428571,11.875,56,5,665,0.3383417085427136,116,0.00025,0.005627318285405636,226266
0.7166666666666667,11.65,60,6,699,0.30451256281407046,115,0.00025,0.013308941386640072,226274
0.671875,11.234375,64,6,719,0.2846130653266332,114,0.00025,0.023286228999495506,226279
0.7647058823529411,12.029411764705882,68,7,818,0.18611055276381916,112,0.00025,0.011753394268453121,226304
0.8472222222222222,12.76388888888889,72,8,919,0.08561809045226132,111,0.00025,0.014268221333622932,226329
0.25,8.0,4,0,32,0.9681608040201005,422,0.00025,0.009567429311573505,226350
0.25,7.875,8,0,63,0.9373165829145729,441,,,
0.5,10.0,12,0,120,0.8806030150753769,302,0.00025,0.013383211567997932,226354
0.4375,9.3125,16,0,149,0.8517487437185929,210,0.00025,0.03552836924791336,226362
0.55,10.5,20,1,210,0.7910552763819095,162,0.00025,0.013313292525708675,226377
0.4583333333333333,9.5,24,1,228,0.7731457286432161,154,0.00025,0.04546112194657326,226381
0.5,9.785714285714286,28,1,274,0.7273768844221106,141,0.00025,0.008360863663256168,226393
0.6875,11.59375,32,2,371,0.6308643216080402,128,0.00025,0.0171637162566185,226417
0.6388888888888888,11.055555555555555,36,3,398,0.604,126,0.00025,0.007649097591638565,226424
0.6,10.725,40,3,429,0.5731557788944723,123,0.00025,0.0129183828830719,226432
0.5681818181818182,10.454545454545455,44,3,460,0.5423115577889448,121,0.00025,0.007565496023744345,226439
0.7708333333333334,12.25,48,5,588,0.41495477386934676,117,0.00025,0.004704967141151428,226471
0.7692307692307693,12.192307692307692,52,5,634,0.36918592964824126,115,0.00025,0.016769401729106903,226483
0.875,12.982142857142858,56,6,727,0.2766532663316583,114,0.00025,0.01625155285000801,226506
0.95,13.733333333333333,60,7,824,0.18014070351758804,112,0.00025,0.030807726085186005,226530
1.0,14.21875,64,8,910,0.09457286432160805,110,0.00025,0.014985829591751099,226552
0.0,5.0,4,0,20,0.9801005025125628,348,0.00025,0.015205970034003258,226575
0.0,5.0,8,0,40,0.9602010050251256,391,,,
0.08333333333333333,5.916666666666667,12,0,71,0.9293567839195981,417,,,
0.0625,5.5625,16,0,89,0.9114472361809045,403,,,
0.2,6.7,20,0,134,0.8666733668341708,234,0.00025,0.05071321129798889,226583
0.2916666666666667,7.833333333333333,24,1,188,0.8129447236180904,178,0.00025,0.010787914507091045,226596
0.2857142857142857,7.857142857142857,28,1,220,0.781105527638191,161,0.00025,0.010687854140996933,226604
0.28125,7.8125,32,1,250,0.7512562814070352,149,0.00025,0.029990514740347862,226612
0.3611111111111111,8.63888888888889,36,2,311,0.6905628140703518,139,0.00025,0.02029634453356266,226627
0.325,8.275,40,2,331,0.6706633165829146,135,0.00025,0.012867728248238564,226632
0.3409090909090909,8.25,44,2,363,0.6388241206030152,131,0.00025,0.025723878294229507,226640
0.3958333333333333,8.708333333333334,48,3,418,0.584100502512563,126,0.00025,0.029844477772712708,226654
0.38461538461538464,8.442307692307692,52,3,439,0.5632060301507538,124,0.00025,0.011898793280124664,226659
0.375,8.285714285714286,56,3,464,0.5383316582914572,122,0.00025,0.019341979175806046,226665
0.4666666666666667,9.25,60,4,555,0.4477889447236181,117,0.00025,0.004572484642267227,226688
0.484375,9.390625,64,5,601,0.4020201005025126,116,0.00025,0.006963023450225592,226700
0.5,9.588235294117647,68,5,652,0.3512763819095477,115,0.00025,0.007494941353797913,226712
0.5416666666666666,9.972222222222221,72,6,718,0.28560804020100505,113,0.00025,0.015034946613013744,226729
0.6973684210526315,11.289473684210526,76,7,858,0.14631155778894478,110,0.00025,0.009010444395244122,226764
0.75,11.7375,80,8,939,0.06571859296482419,109,0.00025,0.04407474398612976,226784
0.7738095238095238,11.857142857142858,84,9,996,0.01,108,0.00025,0.04289698600769043,226798
0.25,6.75,4,0,27,0.9731356783919598,401,0.00025,0.012686421163380146,226800
0.375,7.875,8,0,63,0.9373165829145729,467,,,
0.6666666666666666,10.75,12,0,129,0.8716482412060301,269,0.00025,0.013239051215350628,226807
0.5625,9.875,16,0,158,0.8427939698492461,204,0.00025,0.014066348783671856,226814
0.55,9.95,20,1,199,0.8019999999999999,169,0.00025,0.035610415041446686,226824
0.4583333333333333,8.958333333333334,24,1,215,0.7860804020100502,160,0.00025,0.01198050007224083,226828
0.5357142857142857,9.535714285714286,28,1,267,0.7343417085427135,144,0.00025,0.018152007833123207,226841
0.5625,9.9375,32,2,318,0.6835979899497486,134,0.00025,0.03449162840843201,226854
0.6388888888888888,10.88888888888889,36,3,392,0.6099698492462311,128,0.00025,0.026043707504868507,226872
0.625,10.7,40,3,428,0.5741507537688443,124,0.00025,0.05115707591176033,226881
0.5681818181818182,10.181818181818182,44,3,448,0.554251256281407,122,0.00025,0.012764415703713894,226886
0.5416666666666666,9.979166666666666,48,3,479,0.5234070351758795,120,0.00025,0.01528952643275261,226894
0.5769230769230769,10.26923076923077,52,4,534,0.46868341708542716,117,0.00025,0.04000680148601532,226908
0.625,10.732142857142858,56,5,601,0.4020201005025126,114,0.00025,0.019062114879488945,226925
0.6333333333333333,10.866666666666667,60,5,652,0.3512763819095477,114,0.00025,0.0156857930123806,226937
0.671875,11.109375,64,6,711,0.2925728643216081,112,0.00025,0.016269588842988014,226952
0.8088235294117647,12.441176470588236,68,7,846,0.15825125628140713,110,0.00025,0.012349030002951622,226986
0.9166666666666666,13.347222222222221,72,8,961,0.04382914572864327,108,0.00025,0.013651681132614613,227015
0.25,6.75,4,0,27,0.9731356783919598,414,0.00025,0.027404660359025,227025
0.125,5.875,8,0,47,0.9532361809045226,434,,,
0.3333333333333333,7.666666666666667,12,0,92,0.908462311557789,470,,,
0.4375,9.25,16,0,148,0.8527437185929648,225,0.00025,0.007430216297507286,227036
0.5,9.55,20,1,191,0.8099597989949748,175,0.00025,0.03682585433125496,227047
0.5,9.791666666666666,24,1,235,0.7661809045226131,153,0.00025,0.010598660446703434,227058
0.5,9.75,28,1,273,0.7283718592964824,140,0.00025,0.03094204142689705,227068
0.5,9.625,32,2,308,0.6935477386934673,134,0.00025,0.014462882652878761,227076
0.5277777777777778,9.75,36,2,351,0.6507638190954774,129,0.00025,0.04198917746543884,227087
0.475,9.225,40,2,369,0.632854271356784,126,0.00025,0.03758250176906586,227092
0.5,9.522727272727273,44,3,419,0.5831055276381909,122,0.00025,0.007596814073622227,227104
0.4583333333333333,9.145833333333334,48,3,439,0.5632060301507538,120,0.00025,0.01635275036096573,227109
0.46153846153846156,9.134615384615385,52,4,475,0.5273869346733668,118,0.00025,0.05748715624213219,227118
0.5178571428571429,9.464285714285714,56,4,530,0.4726633165829145,115,0.00025,0.00988213624805212,227132
0.5333333333333333,9.616666666666667,60,5,577,0.4258994974874373,113,0.00025,0.028827989473938942,227144
0.53125,9.5,64,5,608,0.3950552763819095,113,0.00025,0.023847267031669617,227151
0.5588235294117647,9.764705882352942,68,5,664,0.33933668341708534,112,0.00025,0.006751641631126404,227165
0.5277777777777778,9.5,72,6,684,0.3194371859296481,111,0.00025,0.004895472899079323,227170
0.5921052631578947,10.210526315789474,76,7,776,0.2278994974874371,109,0.00025,0.03571414202451706,227193
0.6875,11.0125,80,8,881,0.12342713567839192,108,0.00025,0.008463478647172451,227220
0.6785714285714286,10.845238095238095,84,8,911,0.09357788944723622,108,0.00025,0.026959551498293877,227227
0.7159090909090909,11.113636363636363,88,9,978,0.02691457286432164,107,0.00025,0.023055972531437874,227244
0.0,5.0,4,0,20,0.9801005025125628,385,0.00025,0.08878432959318161,227250
0.0,5.0,8,0,40,0.9602010050251256,420,,,
0.0,5.0,12,0,60,0.9403015075376884,418,,,
0.125,6.375,16,0,102,0.8985125628140704,448,,,
0.15,6.7,20,0,134,0.8666733668341708,233,0.00025,0.06645562499761581,227258
0.16666666666666666,6.875,24,0,165,0.8358291457286432,182,0.00025,0.09804052859544754,227266
0.14285714285714285,6.607142857142857,28,1,185,0.815929648241206,165,0.00025,0.057690855115652084,227271
0.15625,6.6875,32,1,214,0.7870753768844221,152,0.00025,0.06030377745628357,227278
0.19444444444444445,6.972222222222222,36,1,251,0.7502613065326633,141,0.00025,0.11644717305898666,227287
0.2,6.95,40,2,278,0.7233969849246231,134,0.00025,0.09830350428819656,227294
0.2727272727272727,7.7272727272727275,44,2,340,0.6617085427135678,128,0.00025,0.11152829229831696,227309
0.3125,7.979166666666667,48,3,383,0.6189246231155778,123,0.00025,0.06279070675373077,227320
0.3076923076923077,7.846153846153846,52,3,408,0.5940502512562815,121,0.00025,0.1070379763841629,227326
0.42857142857142855,8.982142857142858,56,4,503,0.4995276381909547,117,0.00025,0.03485908359289169,227350
0.5,9.783333333333333,60,5,587,0.4159497487437187,114,0.00025,0.027212373912334442,227371
0.5,9.6875,64,5,620,0.38311557788944717,113,0.00025,0.020451776683330536,227379
0.5588235294117647,10.191176470588236,68,6,693,0.3104824120603016,111,0.00025,0.04459680989384651,227398
0.5833333333333334,10.416666666666666,72,6,750,0.25376884422110557,110,0.00025,0.057114455848932266,227412
0.7763157894736842,12.0,76,8,912,0.09258291457286427,109,0.00025,0.02249559387564659,227452
0.5,10.0,4,0,40,0.9602010050251256,499,0.00025,0.026601554825901985,227475
0.375,8.875,8,0,71,0.9293567839195981,507,,,
0.25,7.583333333333333,12,0,91,0.9094572864321608,484,,,
0.375,8.875,16,0,142,0.858713567839196,239,0.00025,0.0441850870847702,227485
0.4,9.0,20,0,180,0.8209045226130653,189,0.00025,0.040972135961055756,227494
0.375,8.625,24,1,207,0.7940402010050251,167,0.00025,0.0860949158668518,227501
0.32142857142857145,8.107142857142858,28,1,227,0.774140703517588,158,0.00025,0.035704921931028366,227506
0.28125,7.65625,32,1,245,0.7562311557788945,148,0.00025,0.07474216818809509,227511
0.3611111111111111,8.194444444444445,36,2,295,0.7064824120603016,136,0.00025,0.03125074505805969,227523
0.325,7.875,40,2,315,0.6865829145728644,132,0.00025,0.03644958883523941,227528
0.38636363636363635,8.545454545454545,44,2,376,0.6258894472361809,125,0.00025,0.02779938466846943,227543
0.4375,8.9375,48,3,429,0.5731557788944723,121,0.00025,0.019987184554338455,227557
0.4423076923076923,8.903846153846153,52,3,463,0.5393266331658291,119,0.00025,0.07485729455947876,227565
0.4642857142857143,9.160714285714286,56,4,513,0.4895778894472361,115,0.00025,0.03707047551870346,227578
0.5166666666666667,9.716666666666667,60,5,583,0.41992964824120604,113,0.00025,0.06416558474302292,227595
0.625,10.6875,64,6,684,0.3194371859296481,111,0.00025,0.015576981008052826,227620
0.8088235294117647,12.205882352941176,68,7,830,0.1741708542713568,109,0.00025,0.09201381355524063,227657
0.9027777777777778,13.152777777777779,72,8,947,0.05775879396984929,107,0.00025,0.08362933248281479,227686
0.5,10.5,4,0,42,0.9582110552763818,478,0.00025,0.025732826441526413,227700
0.5,10.375,8,0,83,0.9174170854271357,515,,,
0.3333333333333333,8.416666666666666,12,0,101,0.8995075376884423,476,,,
0.4375,9.25,16,0,148,0.8527437185929648,221,0.00025,0.054429467767477036,227711
0.4,9.0,20,0,180,0.8209045226130653,180,0.00025,0.03554236888885498,227719
0.3333333333333333,8.083333333333334,24,1,194,0.8069748743718593,166,0.00025,0.008274897001683712,227723
0.39285714285714285,8.857142857142858,28,1,248,0.7532462311557789,146,0.00025,0.03589600324630737,227736
0.34375,8.375,32,1,268,0.7333467336683417,140,0.00025,0.03949429839849472,227741
0.4166666666666667,9.0,36,2,324,0.6776281407035176,130,0.00025,0.033367451280355453,227755
0.375,8.6,40,2,344,0.6577286432160805,127,0.00025,0.014565743505954742,227760
0.3409090909090909,8.227272727272727,44,2,362,0.639819095477387,124,0.00025,0.0263388492166996,227765
0.3541666666666667,8.354166666666666,48,3,401,0.6010150753768844,120,0.00025,0.026395319029688835,227775
0.4423076923076923,9.115384615384615,52,4,474,0.5283819095477387,116,0.00025,0.03291016072034836,227793
0.5357142857142857,9.982142857142858,56,4,559,0.4438090452261306,113,0.00025,0.017704924568533897,227814
0.5666666666666667,10.333333333333334,60,5,620,0.38311557788944717,112,0.00025,0.019744496792554855,227829
0.609375,10.921875,64,6,699,0.30451256281407046,110,0.00025,0.009107954800128937,227849
0.5882352941176471,10.720588235294118,68,6,729,0.27466331658291465,109,0.00025,0.040753643959760666,227857
0.6666666666666666,11.333333333333334,72,7,816,0.18810050251256294,108,0.00025,0.04007885232567787,227878
0.7236842105263158,11.802631578947368,76,8,897,0.10750753768844223,106,0.00025,0.03902548551559448,227899
0.25,6.5,4,0,26,0.9741306532663316,417,0.00025,0.02919306792318821,227925
0.375,8.125,8,0,65,0.9353266331658292,494,,,
0.4166666666666667,8.416666666666666,12,0,101,0.8995075376884423,488,,,
